"","sa1_code_2021","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail","Total"
"1","20101100101",0,0,0,174.245451478643,0,0,0,0,0,0,174.245451478643
"2","20101100102",0,0,0,203.249218172933,0,0,0,0,0,0,203.249218172933
"3","20101100105",0,0,0,63.3455378032991,0,0,0,0,0,0,63.3455378032991
"4","20101100106",0,0,0,154.856141774583,0,0,0,0,0,0,154.856141774583
"5","20101100107",0,0,0,352.763112118369,0,0,0,0,0,0,352.763112118369
"6","20101100108",0,0,0,110.445666351367,0,0,0,0,0,0,110.445666351367
"7","20101100109",0,0,0,244.631724034576,0,0,0,0,0,0,244.631724034576
"8","20101100110",0,0,0,76.8531953983731,0,0,0,0,0,0,76.8531953983731
"9","20101100111",0,0,0,72.675537109699,0,0,0,0,0,0,72.675537109699
"10","20101100112",0,0,0,107.993094463432,0,0,0,0,0,0,107.993094463432
"11","20101100113",0,0,0,131.394758569749,0,0,0,0,0,0,131.394758569749
"12","20101100114",0,0,0,133.120990589044,0,0,0,0,0,0,133.120990589044
"13","20101100118",0,0,0,6.89625762632047,0,0,0,0,0,0,6.89625762632047
"14","20101100119",0,0,0,1.56974905151692,0,0,0,0,0,0,1.56974905151692
"15","20101100120",0,0,0,159.345513311108,0,0,0,0,0,0,159.345513311108
"16","20101100121",0,0,0,0.168546199579206,0,0,0,0,0,0,0.168546199579206
"17","20101100124",0,0,0,109.734902778438,0,0,0,0,0,0,109.734902778438
"18","20101100125",0,0,0,0.632075051018669,0,0,0,0,0,0,0.632075051018669
"19","20101100126",0,0,0.146087159927778,30.6866185096358,0,0,0,0,0,0,30.8327056695636
"20","20101100127",0,0,0,0,0,0,0,0,0,0,0
"21","20101100128",0,0,0,23.0709143976261,0,0,0,0,0,0,23.0709143976261
"22","20101100129",0,0,0,0,0,0,0,0,0,0,0
"23","20101100130",0,0,0,114.519366204715,0,0,0,0,0,0,114.519366204715
"24","20101100131",0,0,0,6.23442192634942,0,0,0,0,0,0,6.23442192634942
"25","20101100132",0,0,0,8.65365095459427,0,0,0,0,0,0,8.65365095459427
"26","20101100133",0,0,0,0,0,0,0,0,0,0,0
"27","20101100134",0,0,0,41.9616052801874,0,0,0,0,0,0,41.9616052801874
"28","20101100135",0,0,0,0,0,0,0,0,0,0,0
"29","20101100136",0,0,0,0,0,0,0,0,0,0,0
"30","20101100137",0,0,0,15.6140371152883,0,0,0,0,0,0,15.6140371152883
"31","20101100138",0,0,0,0,0,0,0,0,0,0,0
"32","20101100139",0,0,0,1.26862881739946,0,0,0,0,0,0,1.26862881739946
"33","20101100140",0,0,0,50.0344980486621,0,0,0,0,0,0,50.0344980486621
"34","20101100141",0,0,0,0.330434199558654,0,0,0,0,0,0,0.330434199558654
"35","20101100142",0,0,0,0,0,0,0,0,0,0,0
"36","20101100201",0,0,9.45976259892486,0,0,0,0,0,0,0,9.45976259892486
"37","20101100202",0,0,1.13641747936868,69.1521341101952,0,0,0,0,0,0,70.2885515895639
"38","20101100203",0,0,32.8217719202476,45.221607738204,0,0,0,0,0,0,78.0433796584516
"39","20101100204",0,0,34.0000000000004,124.194943551668,0,0,0,0,0,0,158.194943551668
"40","20101100205",0,0,0,114.179620369283,0,0,0,0,0,0,114.179620369283
"41","20101100206",0,0,0,110.86213496183,0,0,0,0,0,0,110.86213496183
"42","20101100207",0,0,0,219.270203517529,0,0,0,0,0,0,219.270203517529
"43","20101100208",0,0,0,152.118878434591,0,0,0,0,0,0,152.118878434591
"44","20101100209",0,0,3.08233188972376,35.1389273811068,0,0,0,0,0,0,38.2212592708306
"45","20101100210",0,0,0,43.9274169176738,0,0,0,0,0,0,43.9274169176738
"46","20101100211",0,0,0,80.4864007566381,0,0,0,0,0,0,80.4864007566381
"47","20101100212",0,0,0,487.300086279958,0,0,0,0,0,0,487.300086279958
"48","20101100213",0,0,0,507.148766081414,0,0,0,0,0,0,507.148766081414
"49","20101100214",0,0,0,253.651318782601,0,0,0,0,0,0,253.651318782601
"50","20101100215",0,0,0,296.582676153055,0,0,0,0,0,0,296.582676153055
"51","20101100216",0,0,0,158.821050977686,0,0,0,0,0,0,158.821050977686
"52","20101100217",0,0,39.7333913481408,750.208628044645,0,0,0,0,0,0,789.942019392786
"53","20101100218",0,0,3.12045060949787,669.545020532271,0,0,0,0,0,0,672.665471141769
"54","20101100219",0,0,48.8637311888669,1159.08161019699,0,0,0,0,0,0,1207.94534138586
"55","20101100220",0,0,40.3890946079417,196.218568120941,0,0,0,0,0,0,236.607662728883
"56","20101100221",0,0,30.2121675212601,558.181429111834,0,0,0,0,0,0,588.393596633094
"57","20101100222",0,0,0,199.869738727065,0,0,0,0,0,0,199.869738727065
"58","20101100223",0,0,0,281.378514679315,0,0,0,0,0,0,281.378514679315
"59","20101100224",0,0,0,475.818490565559,0,0,0,0,0,0,475.818490565559
"60","20101100225",0,0,19.1709906611567,219.364574050735,0,0,0,0,0,0,238.535564711892
"61","20101100226",0,0,25.0393213052521,1122.88230572111,0,0,0,0,0,0,1147.92162702636
"62","20101100227",0,0,0,324.033293913398,0,0,0,0,0,0,324.033293913398
"63","20101100228",0,0,0,350.864191070548,0,0,0,0,0,0,350.864191070548
"64","20101100229",0,0,0,420.581371101032,0,0,0,0,0,0,420.581371101032
"65","20101100230",0,0,0,175.470051471519,0,0,0,0,0,0,175.470051471519
"66","20101100231",0,0,0,366.517984976201,0,0,0,0,0,0,366.517984976201
"67","20101100232",0,0,0,374.173374708167,0,0,0,0,0,0,374.173374708167
"68","20101100233",0,0,0,611.759254140111,0,0,0,0,0,0,611.759254140111
"69","20101100234",0,0,31.2294848618666,809.837319658748,0,0,0,0,0,0,841.066804520615
"70","20101100501",0,0,0,83.5949653178697,0,0,0,0,0,0,83.5949653178697
"71","20101100502",0,0,0,89.2479632509662,0,0,0,0,0,0,89.2479632509662
"72","20101100504",0,0,0,154.114023570599,0,0,0,0,0,0,154.114023570599
"73","20101100505",0,0,0,99.3345838675117,0,0,0,0,0,0,99.3345838675117
"74","20101100506",0,0,0,37.4126870800176,0,0,0,0,0,0,37.4126870800176
"75","20101100507",0,0,0,136.235371600906,0,0,0,0,0,0,136.235371600906
"76","20101100508",0,0,0,48.03268218112,0,0,0,0,0,0,48.03268218112
"77","20101100509",0,0,0,77.1641201706128,0,0,0,0,0,0,77.1641201706128
"78","20101100510",0,0,0,1.14177635281696,0,0,0,0,0,0,1.14177635281696
"79","20101100511",0,0,0,3.66645265232096,0,0,0,0,0,0,3.66645265232096
"80","20101100512",0,0,0,0,0,0,0,0,0,0,0
"81","20101100513",0,0,0,1.97730120176638,0,0,0,0,0,0,1.97730120176638
"82","20101100514",0,0,0,0,0,0,0,0,0,0,0
"83","20101100515",0,0,0,58.7635797743879,0,0,0,0,0,0,58.7635797743879
"84","20101100516",0,0,0,155.020541105146,0,0,0,0,0,0,155.020541105146
"85","20101100517",0,0,0,106.167851738653,0,0,0,0,0,0,106.167851738653
"86","20101100518",0,0,0,0,0,0,0,0,0,0,0
"87","20101100519",0,0,0,281.54444455398,0,0,0,0,0,0,281.54444455398
"88","20101100601",0,0,0,158.942074801757,0,0,0,0,0,0,158.942074801757
"89","20101100602",0,0,0,105.933583258638,0,0,0,0,0,0,105.933583258638
"90","20101100603",0,0,0,151.741754068859,0,0,0,0,0,0,151.741754068859
"91","20101100604",0,0,0,235.19752529053,0,0,0,0,0,0,235.19752529053
"92","20101100607",0,0,0,0,0,0,0,0,0,0,0
"93","20101100610",0,0,0,183.625366836676,0,0,0,0,0,0,183.625366836676
"94","20101100611",0,0,0,227.8393221212,0,0,0,0,0,0,227.8393221212
"95","20101100612",0,0,0,153.260822938287,0,0,0,0,0,0,153.260822938287
"96","20101100613",0,0,0,101.614152846926,0,0,0,0,0,0,101.614152846926
"97","20101100614",0,0,0,37.4324588588894,0,0,0,0,0,0,37.4324588588894
"98","20101100615",0,0,0,190.903474613013,0,0,0,0,0,0,190.903474613013
"99","20101100616",0,0,0,32.1935737664896,0,0,0,0,0,0,32.1935737664896
"100","20101100618",0,0,0,0,0,0,0,0,0,0,0
"101","20101100619",0,0,0,17.8462614331417,0,0,0,0,0,0,17.8462614331417
"102","20101100620",0,0,0,0.991084749779612,0,0,0,0,0,0,0.991084749779612
"103","20101100621",0,0,0,16.2937506226076,0,0,0,0,0,0,16.2937506226076
"104","20101100622",0,0,0,0,0,0,0,0,0,0,0
"105","20101100623",0,0,0,101.225356256371,0,0,0,0,0,0,101.225356256371
"106","20101100624",0,0,0,10.0947221666687,0,0,0,0,0,0,10.0947221666687
"107","20101100625",0,0,0,1.17427255642815,0,0,0,0,0,0,1.17427255642815
"108","20101100626",0,0,0,119.129533736334,0,0,0,0,0,0,119.129533736334
"109","20101100627",0,0,0,1.83844232716598,0,0,0,0,0,0,1.83844232716598
"110","20101100628",0,0,0,99.1074557806516,0,0,0,0,0,0,99.1074557806516
"111","20101100629",0,0,0,143.671970659861,0,0,0,0,0,0,143.671970659861
"112","20101100630",0,0,0,1.17343980220817,0,0,0,0,0,0,1.17343980220817
"113","20101100631",0,0,0,0,0,0,0,0,0,0,0
"114","20101100701",0,0,0,0.0451940427641797,0,0,0,0,0,0,0.0451940427641797
"115","20101100702",0,0,0,0,0,0,0,0,0,0,0
"116","20101100703",0,0,0,0.0949631932598858,0,0,0,0,0,0,0.0949631932598858
"117","20101100704",0,0,0,0,0,0,0,0,0,0,0
"118","20101100705",0,0,0,0.0140893917519448,0,0,0,0,0,0,0.0140893917519448
"119","20101100706",0,0,0,0.222949251559812,0,0,0,0,0,0,0.222949251559812
"120","20101100707",0,0,0,0.0124026820469692,0,0,0,0,0,0,0.0124026820469692
"121","20101100708",0,0,0,0,0,0,0,0,0,0,0
"122","20101100709",0,0,0,0,0,0,0,0,0,0,0
"123","20101100801",0,0,0,224.804703561649,0,0,0,0,0,0,224.804703561649
"124","20101100804",0,0,0,187.038706471159,0,0,0,0,0,0,187.038706471159
"125","20101100805",0,0,0,617.900720548608,0,0,0,0,0,0,617.900720548608
"126","20101100806",0,0,0,173.972118739591,0,0,0,0,0,0,173.972118739591
"127","20101100807",0,0,0,471.779772276524,0,0,0,0,0,0,471.779772276524
"128","20101100808",0,0,0,129.212244305514,0,0,0,0,0,0,129.212244305514
"129","20101100809",0,0,0,412.766255202686,0,0,0,0,0,0,412.766255202686
"130","20101100810",0,0,0,100.808796535974,0,0,0,0,0,0,100.808796535974
"131","20101100811",0,0,0,170.709093656323,0,0,0,0,0,0,170.709093656323
"132","20101100812",0,0,0,199.175812684613,0,0,0,0,0,0,199.175812684613
"133","20101100813",0,0,0,286.277231889637,0,0,0,0,0,0,286.277231889637
"134","20101100814",0,0,10.9108622085036,128.224633888164,0,0,0,0,0,0,139.135496096668
"135","20101100815",0,0,12.9380805049857,570.387972193002,0,0,0,0,0,0,583.326052697988
"136","20101100816",0,0,0,17.8123365316886,0,0,0,0,0,0,17.8123365316886
"137","20101100818",0,0,0,41.718950903952,0,0,0,0,0,0,41.718950903952
"138","20101100820",0,0,0,132.569242397408,0,0,0,0,0,0,132.569242397408
"139","20101100821",0,0,0,194.001794640802,0,0,0,0,0,0,194.001794640802
"140","20101100822",0,0,0,462.854814865428,0,0,0,0,0,0,462.854814865428
"141","20101100823",0,0,0,46.1392327434539,0,0,0,0,0,0,46.1392327434539
"142","20101100824",0,0,25.700094438649,462.842833233142,0,0,0,0,0,0,488.542927671791
"143","20101100825",0,0,6.69185129728597,119.996550306657,0,0,0,0,0,0,126.688401603943
"144","20101100826",0,0,0,430.464635743126,0,0,0,0,0,0,430.464635743126
"145","20101100827",0,0,0,146.324936565833,0,0,0,0,0,0,146.324936565833
"146","20101100828",0,0,0,245.512366385093,0,0,0,0,0,0,245.512366385093
"147","20101100829",0,0,0,244.561223007345,0,0,0,0,0,0,244.561223007345
"148","20101100830",0,0,0,186.538046729654,0,0,0,0,0,0,186.538046729654
"149","20101100831",0,0,0,72.8612870514238,0,0,0,0,0,0,72.8612870514238
"150","20101100832",0,0,0,353.767422109194,0,0,0,0,0,0,353.767422109194
"151","20101100833",0,0,0,265.689600081531,0,0,0,0,0,0,265.689600081531
"152","20101100834",0,0,0,290.810880176517,0,0,0,0,0,0,290.810880176517
"153","20101100835",0,0,0,44.7917157806369,0,0,0,0,0,0,44.7917157806369
"154","20101100836",0,0,0,49.9871107541542,0,0,0,0,0,0,49.9871107541542
"155","20101100837",0,0,0,11.088823879277,0,0,0,0,0,0,11.088823879277
"156","20101100838",0,0,0,1.16294777286847,0,0,0,0,0,0,1.16294777286847
"157","20101100839",0,0,0,0,0,0,0,0,0,0,0
"158","20101100840",0,0,0,6.89491438351992,0,0,0,0,0,0,6.89491438351992
"159","20101100841",0,0,0,25.8343248992051,0,0,0,0,0,0,25.8343248992051
"160","20101100842",0,0,0,0.0407187324477354,0,0,0,0,0,0,0.0407187324477354
"161","20101100843",0,0,0,12.252885033446,0,0,0,0,0,0,12.252885033446
"162","20101100844",0,0,0,45.4803070496043,0,0,0,0,0,0,45.4803070496043
"163","20101100845",0,0,0,2.83989417720867,0,0,0,0,0,0,2.83989417720867
"164","20101148101",0,0,0,142.95546584517,0,0,0,0,0,0,142.95546584517
"165","20101148102",0,0,0,134.136660122386,0,0,0,0,0,0,134.136660122386
"166","20101148103",0,0,0,298.997306191241,0,0,0,0,0,0,298.997306191241
"167","20101148104",0,0,0,180.437166245423,0,0,0,0,0,0,180.437166245423
"168","20101148105",0,0,0,55.6974716173779,0,0,0,0,0,0,55.6974716173779
"169","20101148106",0,0,0,132.38828799647,0,0,0,0,0,0,132.38828799647
"170","20101148107",0,0,0,185.228591569522,0,0,0,0,0,0,185.228591569522
"171","20101148108",0,0,3.60633449974114,284.960635309514,0,0,0,0,0,0,288.566969809255
"172","20101148109",0,0,0,253.511609038857,0,0,0,0,0,0,253.511609038857
"173","20101148110",0,0,0,104.393614224863,0,0,0,0,0,0,104.393614224863
"174","20101148111",0,0,0,118.229275657642,0,0,0,0,0,0,118.229275657642
"175","20101148112",0,0,0,18.6568645341411,0,0,0,0,0,0,18.6568645341411
"176","20101148113",0,0,0,162.170475592803,0,0,0,0,0,0,162.170475592803
"177","20101148114",0,0,0,219.080059338608,0,0,0,0,0,0,219.080059338608
"178","20101148115",0,0,0,118.914153550974,0,0,0,0,0,0,118.914153550974
"179","20101148116",0,0,54.1520710395757,1047.33524874682,0,0,0,0,0,0,1101.4873197864
"180","20101148117",0,0,0,258.90030336,0,0,0,0,0,0,258.90030336
"181","20101148118",0,0,0,0.416354075717187,0,0,0,0,0,0,0.416354075717187
"182","20101148119",0,0,0,80.6538317176011,0,0,0,0,0,0,80.6538317176011
"183","20101148120",0,0,0,59.8832165055342,0,0,0,0,0,0,59.8832165055342
"184","20101148121",0,0,0,260.421702008124,0,0,0,0,0,0,260.421702008124
"185","20101148122",0,0,0,333.285400919158,0,0,0,0,0,0,333.285400919158
"186","20101148201",0,0,0,231.762758190016,0,0,0,0,0,0,231.762758190016
"187","20101148202",0,0,0,36.1835710227323,0,0,0,0,0,0,36.1835710227323
"188","20101148203",0,0,0,0,0,0,0,0,0,0,0
"189","20101148204",0,0,0,0,0,0,0,0,0,0,0
"190","20101148205",0,0,0,113.460055542173,0,0,0,0,0,0,113.460055542173
"191","20101148206",0,0,0,133.481010055393,0,0,0,0,0,0,133.481010055393
"192","20101148207",0,0,0,168.056978777747,0,0,0,0,0,0,168.056978777747
"193","20101148208",0,0,0,68.7022718250907,0,0,0,0,0,0,68.7022718250907
"194","20101148209",0,0,0,27.5285938291095,0,0,0,0,0,0,27.5285938291095
"195","20101148210",0,0,20.6223721437525,403.504552788915,0,0,0,0,0,0,424.126924932668
"196","20101148211",0,0,61.0000000000064,851.472629803828,0,0,0,0,0,0,912.472629803834
"197","20101148212",0,0,0,70.0415589368667,0,0,0,0,0,0,70.0415589368667
"198","20101148213",0,0,0.39645569903428,133.67322914585,0,0,0,0,0,0,134.069684844884
"199","20101148214",0,0,0,296.830152025411,0,0,0,0,0,0,296.830152025411
"200","20101148215",0,0,0,345.752692295983,0,0,0,0,0,0,345.752692295983
"201","20101148216",0,0,16.2307752834012,158.082655320058,0,0,0,0,0,0,174.313430603459
"202","20101148217",0,0,0,0.701113933708203,0,0,0,0,0,0,0.701113933708203
"203","20101148218",0,0,0,18.5236195062126,0,0,0,0,0,0,18.5236195062126
"204","20101148219",0,0,0,42.3965271337212,0,0,0,0,0,0,42.3965271337212
"205","20101148220",0,0,0,43.4466370622522,0,0,0,0,0,0,43.4466370622522
"206","20101148221",0,0,0,0.536333177524884,0,0,0,0,0,0,0.536333177524884
"207","20101148222",0,0,0,355.338656147781,0,0,0,0,0,0,355.338656147781
"208","20101148223",0,0,0,51.0409410857429,0,0,0,0,0,0,51.0409410857429
"209","20101148224",0,0,23.3072176835248,358.066195887248,0,0,0,0,0,0,381.373413570773
"210","20101148225",0,0,0,47.7827190845461,0,0,0,0,0,0,47.7827190845461
"211","20101148226",0,0,0,140.091038281243,0,0,0,0,0,0,140.091038281243
"212","20101148227",0,0,0,110.586282815802,0,0,0,0,0,0,110.586282815802
"213","20101148228",0,0,0,220.788432800336,0,0,0,0,0,0,220.788432800336
"214","20101148229",0,0,0,43.7124294927359,0,0,0,0,0,0,43.7124294927359
"215","20101148230",0,0,0,91.0948116958492,0,0,0,0,0,0,91.0948116958492
"216","20101148301",0,0,0,6.82850770506737,0,0,0,0,0,0,6.82850770506737
"217","20101148302",0,0,0,203.324721569229,0,0,0,0,0,0,203.324721569229
"218","20101148303",0,0,0,6.79671993616912,0,0,0,0,0,0,6.79671993616912
"219","20101148304",0,0,0,28.0766799212018,0,0,0,0,0,0,28.0766799212018
"220","20101148305",0,0,0,93.1622374475324,0,0,0,0,0,0,93.1622374475324
