"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail","Total"
"5708","20901119801",0,0,111.42910089939,163.293127762174,0,0,0,0,0,0,274.722228661564
"5709","20901119802",0,0,151.999999999989,763.884032658387,0,0,0,0,0,0,915.884032658376
"5710","20901119803",0,0,152.000000000014,895.236347991994,0,0,0,0,0,0,1047.23634799201
"5711","20901119804",0,0,180.174642894436,1179.48549819282,0,0,0,0,0,0,1359.66014108726
"5712","20901119805",0,0,153.999999999997,499.961876524645,0,0,0,0,0,0,653.961876524642
"5713","20901119806",0,0,130.453944832305,117.419360116863,0,0,0,0,0,0,247.873304949168
"5714","20901119807",0,0,86.3029108039636,397.649911335201,0,0,0,0,0,0,483.952822139165
"5715","20901119808",0,0,81.4468762153036,760.82877913463,0,0,0,0,0,0,842.275655349934
"5716","20901119809",0,0,153.693157891422,1457.23440374618,0,0,0,0,0,0,1610.9275616376
"5717","20901119810",0,0,155.397156994593,1712.49911309754,0,0,0,0,0,0,1867.89627009213
"5718","20901119811",0,0,0,85.7837650367436,0,0,0,0,0,0,85.7837650367436
"5719","20901119812",0,0,0,0,0,0,0,0,0,0,0
"5720","20901119813",0,0,9.07088584461179,796.076207533434,0,0,0,0,0,0,805.147093378046
"5721","20901119814",0,0,32.8151300346038,558.710411172696,0,0,0,0,0,0,591.5255412073
"5722","20901119815",0,0,40.9216628569523,436.077415513734,0,0,0,0,0,0,476.999078370686
"5723","20901119816",0,0,0,239.870033982895,0,0,0,0,0,0,239.870033982895
"5724","20901119817",0,0,75.8421032398217,571.86639346827,0,0,0,0,0,0,647.708496708092
"5725","20901119818",0,0,48.4907216816389,444.234947557265,0,0,0,0,0,0,492.725669238904
"5726","20901119819",0,0,68.0369888306275,257.013160989947,0,0,0,0,0,0,325.050149820575
"5727","20901119820",0,0,16.5692121480817,404.353892403677,0,0,0,0,0,0,420.923104551759
"5728","20901119821",0,0,149.710808924198,198.106340573937,0,0,0,0,0,0,347.817149498135
"5729","20901119822",0,0,0,201.17378020864,0,0,0,0,0,0,201.17378020864
"5730","20901119823",0,0,68.2446551931387,467.40960022757,0,0,0,0,0,0,535.654255420709
"5731","20901119824",0,0,90.9978475820074,185.111733169624,0,0,0,0,0,0,276.109580751631
"5732","20901119825",0,0,128.168136376735,479.136616768886,0,0,0,0,0,0,607.304753145621
"5733","20901119826",0,0,151.999999999997,1196.11509922506,0,0,0,0,0,0,1348.11509922506
"5734","20901119827",0,0,136.537159440537,801.871962813221,0,0,0,0,0,0,938.409122253758
"5735","20901119828",0,0,0,221.177591836301,0,0,0,0,0,0,221.177591836301
"5736","20901119829",0,0,148.541838260155,969.292501229615,0,0,0,0,0,0,1117.83433948977
"5737","20901119830",0,0,129.303715829691,48.7724818029623,0,0,0,0,0,0,178.076197632653
"5738","20901119831",0,0,0,182.369781961474,0,0,0,0,0,0,182.369781961474
"5739","20901119832",0,0,0,71.6915512156287,0,0,0,0,0,0,71.6915512156287
"5740","20901119833",0,0,0,367.149613027224,0,0,0,0,0,0,367.149613027224
"5741","20901119901",0,0,0,889.773873693328,0,0,0,0,0,0,889.773873693328
"5742","20901119902",0,0,0,1339.82794859474,0,0,0,0,0,0,1339.82794859474
"5743","20901119903",0,0,0,463.613723754075,0,0,0,0,0,0,463.613723754075
"5744","20901119904",0,0,0,1238.55714743038,0,0,0,0,0,0,1238.55714743038
"5745","20901119905",0,0,0,1272.23898217301,0,0,0,0,0,0,1272.23898217301
"5746","20901119906",0,0,0,486.314013555932,0,0,0,0,0,0,486.314013555932
"5747","20901119907",0,0,0,1605.25644987421,0,0,0,0,0,0,1605.25644987421
"5748","20901119908",0,0,0,1412.03301145786,0,0,0,0,0,0,1412.03301145786
"5749","20901119909",0,0,0,1021.71654032285,0,0,0,0,0,0,1021.71654032285
"5750","20901119910",0,0,0,1270.04255552899,0,0,0,0,0,0,1270.04255552899
"5751","20901119911",0,0,0,1064.89699857934,0,0,0,0,0,0,1064.89699857934
"5752","20901119912",0,0,0,1258.01936482668,0,0,0,0,0,0,1258.01936482668
"5753","20901119913",0,0,0,462.012780131624,0,0,0,0,0,0,462.012780131624
"5754","20901119914",0,0,0,272.124975388312,0,0,0,0,0,0,272.124975388312
"5755","20901119915",0,0,0,761.730202311416,0,0,0,0,0,0,761.730202311416
"5756","20901119916",0,0,0,1428.31220336388,0,0,0,0,0,0,1428.31220336388
"5757","20901119917",0,0,5.13075951351245,999.904982917916,0,0,0,0,0,0,1005.03574243143
"5758","20901119918",0,0,186.445312607559,787.257781479727,0,0,0,0,0,0,973.703094087286
"5759","20901119919",0,0,83.4928177805519,794.216172130355,0,0,0,0,0,0,877.708989910907
"5760","20901119920",0,0,0,1191.49768832424,0,0,0,0,0,0,1191.49768832424
"5761","20901119921",0,0,0,419.986418389048,0,0,0,0,0,0,419.986418389048
"5762","20901119922",0,0,0,468.514999020688,0,0,0,0,0,0,468.514999020688
"5763","20901119923",0,0,0,563.012218460972,0,0,0,0,0,0,563.012218460972
"5764","20901119924",0,0,30.4881216005572,1142.72627778316,0,0,0,0,0,0,1173.21439938372
"5765","20901119925",0,0,0,922.00886828722,0,0,0,0,0,0,922.00886828722
"5766","20901119926",0,0,44.1444209866361,994.023731524844,0,0,0,0,0,0,1038.16815251148
"5767","20901119927",0,0,0,768.193542788085,0,0,0,0,0,0,768.193542788085
"5768","20901119928",0,0,17.6652177077195,264.375891869628,0,0,0,0,0,0,282.041109577347
"5769","20901119929",0,0,0,648.583742632418,0,0,0,0,0,0,648.583742632418
"5770","20901119930",0,0,0,371.121592176286,0,0,0,0,0,0,371.121592176286
"5771","20901119931",0,0,0,266.229233144439,0,0,0,0,0,0,266.229233144439
"5772","20901119932",0,0,0,941.106473814793,0,0,0,0,0,0,941.106473814793
"5773","20901120001",0,0,190.928145025474,834.532416210703,0,0,0,0,0,0,1025.46056123618
"5774","20901120002",0,0,62.5877125836495,806.361572741477,0,0,0,0,0,0,868.949285325126
"5775","20901120003",0,0,53.7892036422544,379.284954982539,0,0,0,0,0,0,433.074158624793
"5776","20901120004",0,0,161.959145033921,260.303502036693,0,0,0,0,0,0,422.262647070614
"5777","20901120005",0,0,192.362976856539,409.883486631716,0,0,0,0,0,0,602.246463488255
"5778","20901120006",0,0,125.350343432217,9.47212700540331,0,0,0,0,0,0,134.82247043762
"5779","20901120007",0,0,187.995995146525,80.7090974161435,0,0,0,0,0,0,268.705092562668
"5780","20901120008",0,0,255.483068169622,569.551828071825,0,0,0,0,0,0,825.034896241447
"5781","20901120009",0,0,291.343827258123,444.820189409861,0,0,0,0,0,0,736.164016667984
"5782","20901120010",0,0,161.287533957964,957.089256376023,0,0,0,0,0,0,1118.37679033399
"5783","20901120011",0,0,0,1012.42722307453,0,0,0,0,0,0,1012.42722307453
"5784","20901120012",0,0,0,74.337686755949,0,0,0,0,0,0,74.337686755949
"5785","20901120013",0,0,0,1047.26659360961,0,0,0,0,0,0,1047.26659360961
"5786","20901120014",0,0,0,927.321820186548,0,0,0,0,0,0,927.321820186548
"5787","20901120015",0,0,154.999999999983,743.882355379315,0,0,0,0,0,0,898.882355379298
"5788","20901120016",0,0,238.310637460241,1045.81924515779,0,0,0,0,0,0,1284.12988261803
"5789","20901120017",0,0,217.10390430373,212.325197371982,0,0,0,0,0,0,429.429101675712
"5790","20901120018",0,0,249.248899059396,193.047749149285,0,0,0,0,0,0,442.296648208681
"5791","20901120019",0,0,50.3767946480212,79.5176372715904,0,0,0,0,0,0,129.894431919612
