"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail"
"138","20101100433",0,0,0,165.738859173266,0,0,0,0,0,0
"139","20101100434",0,0,0,92.7653075510025,0,0,0,0,0,0
"140","20101100435",0,0,0,131.961891799452,0,0,0,0,0,0
"141","20101100436",0,0,0,87.0398233690757,0,0,0,0,0,0
"142","20101100437",0,0,0,95.0671711003669,0,0,0,0,0,0
"143","20101100438",0,0,0,113.5069873255,0,0,0,0,0,0
"144","20101100439",0,0,0,10.4983625330824,0,0,0,0,0,0
"145","20101100440",0,0,0,189.77103930199,0,0,0,0,0,0
"146","20101100441",0,0,0,39.3732010716696,0,0,0,0,0,0
"147","20101100442",0,0,0,82.4362099730157,0,0,0,0,0,0
"148","20101100443",0,0,0,6.52864572439161,0,0,0,0,0,0
"149","20101100444",0,0,0,153.884622863575,0,0,0,0,0,0
"150","20101100445",0,0,0,142.421047636798,0,0,0,0,0,0
"151","20101100446",0,0,0,49.3507022312624,0,0,0,0,0,0
"152","20101100447",0,0,0,24.9639935354584,0,0,0,0,0,0
"153","20101100448",0,0,0,205.971747123121,0,0,0,0,0,0
"154","20101100449",0,0,0,55.5898706668924,0,0,0,0,0,0
"155","20101100451",0,0,0,2.30282760128287,0,0,0,0,0,0
"156","20101100452",0,0,0,35.9791504436654,0,0,0,0,0,0
"157","20101100453",0,0,0,6.67862808576179,0,0,0,0,0,0
"158","20101100454",0,0,0,59.0280353784675,0,0,0,0,0,0
"159","20101100455",0,0,0,0,0,0,0,0,0,0
"160","20101100456",0,0,0,4.41812068270469,0,0,0,0,0,0
"161","20101100501",0,0,0,80.7958184377007,0,0,0,0,0,0
"162","20101100502",0,0,0,86.2429320419441,0,0,0,0,0,0
"163","20101100504",0,0,0,149.549005521939,0,0,0,0,0,0
"164","20101100505",0,0,0,95.8924394477262,0,0,0,0,0,0
"165","20101100506",0,0,0,35.8578021983068,0,0,0,0,0,0
"166","20101100507",0,0,0,131.838305870993,0,0,0,0,0,0
"167","20101100508",0,0,0,46.3351067930341,0,0,0,0,0,0
"168","20101100509",0,0,0,74.2250480391745,0,0,0,0,0,0
"169","20101100510",0,0,0,1.21039970474124,0,0,0,0,0,0
"170","20101100511",0,0,0,3.52992459635972,0,0,0,0,0,0
"171","20101100512",0,0,0,0,0,0,0,0,0,0
"172","20101100513",0,0,0,1.80772245654239,0,0,0,0,0,0
"173","20101100514",0,0,0,0,0,0,0,0,0,0
"174","20101100515",0,0,0,56.7386710059131,0,0,0,0,0,0
"175","20101100516",0,0,0,154.21161103832,0,0,0,0,0,0
"176","20101100517",0,0,0,102.506392932707,0,0,0,0,0,0
"177","20101100518",0,0,0,0,0,0,0,0,0,0
"178","20101100519",0,0,0,272.95043521632,0,0,0,0,0,0
"179","20101100601",0,0,0,112.290247799292,0,0,0,0,0,0
"180","20101100602",0,0,0,98.7628631128417,0,0,0,0,0,0
"181","20101100603",0,0,0,141.365840520941,0,0,0,0,0,0
"182","20101100604",0,0,0,219.818372867429,0,0,0,0,0,0
"183","20101100605",0,0,0,18.822804874246,0,0,0,0,0,0
"184","20101100606",0,0,0,2.48445997682293,0,0,0,0,0,0
"185","20101100607",0,0,0,0,0,0,0,0,0,0
"186","20101100608",0,0,0,1.41324771068241,0,0,0,0,0,0
"187","20101100610",0,0,0,171.78993446565,0,0,0,0,0,0
"188","20101100611",0,0,0,207.51589876963,0,0,0,0,0,0
"189","20101100612",0,0,0,131.854205196027,0,0,0,0,0,0
"190","20101100613",0,0,0,95.0716103579528,0,0,0,0,0,0
"191","20101100614",0,0,0,30.7318243472343,0,0,0,0,0,0
"192","20101100615",0,0,0,158.61312840224,0,0,0,0,0,0
"193","20101100616",0,0,0,29.2293679238352,0,0,0,0,0,0
"194","20101100617",0,0,0,80.2592271143508,0,0,0,0,0,0
"195","20101100701",0,0,0,0.0452247830493058,0,0,0,0,0,0
"196","20101100702",0,0,0,0,0,0,0,0,0,0
"197","20101100703",0,0,0,0.0944083613925852,0,0,0,0,0,0
"198","20101100704",0,0,0,0,0,0,0,0,0,0
"199","20101100705",0,0,0,0.0142252148225108,0,0,0,0,0,0
"200","20101100706",0,0,0,0.222507005433172,0,0,0,0,0,0
"201","20101100707",0,0,0,0.0123793065877473,0,0,0,0,0,0
"202","20101100708",0,0,0,0,0,0,0,0,0,0
"203","20101100709",0,0,0,0,0,0,0,0,0,0
"204","20101100801",0,0,0,226.960885046302,0,0,0,0,0,0
"205","20101100804",0,0,0,210.442684848302,0,0,0,0,0,0
"206","20101100805",0,0,0,605.260327032783,0,0,0,0,0,0
"207","20101100806",0,0,0,171.762637894996,0,0,0,0,0,0
"208","20101100807",0,0,0,464.497235658347,0,0,0,0,0,0
"209","20101100808",0,0,0,126.73252281159,0,0,0,0,0,0
"210","20101100809",0,0,0,407.085827477921,0,0,0,0,0,0
"211","20101100810",0,0,0,101.255076969969,0,0,0,0,0,0
"212","20101100811",0,0,0,171.362326958021,0,0,0,0,0,0
"213","20101100812",0,0,0,198.44503626899,0,0,0,0,0,0
"214","20101100813",0,0,0,284.138682558613,0,0,0,0,0,0
"215","20101100814",0,0,11.2357596683371,128.145466863999,0,0,0,0,0,0
"216","20101100815",0,0,13.4971304202099,557.231102760328,0,0,0,0,0,0
"217","20101100816",0,0,0,16.735247687383,0,0,0,0,0,0
"218","20101100818",0,0,0,41.6297959735523,0,0,0,0,0,0
"219","20101100820",0,0,0,133.268140369032,0,0,0,0,0,0
"220","20101100821",0,0,0,193.744839403274,0,0,0,0,0,0
"221","20101100822",0,0,0,457.913616503091,0,0,0,0,0,0
"222","20101100823",0,0,0,46.1042723552703,0,0,0,0,0,0
"223","20101100824",0,0,26.517314884603,455.49878184611,0,0,0,0,0,0
"224","20101100825",0,0,6.94708357968735,116.917743969885,0,0,0,0,0,0
"225","20101100826",0,0,0,424.682882957626,0,0,0,0,0,0
"226","20101100827",0,0,0,142.585130477421,0,0,0,0,0,0
"227","20101100828",0,0,0,241.719488685544,0,0,0,0,0,0
"228","20101100829",0,0,0,244.864670571665,0,0,0,0,0,0
"229","20101100830",0,0,0,186.206113244801,0,0,0,0,0,0
"230","20101100831",0,0,0,72.6286710856465,0,0,0,0,0,0
"231","20101100832",0,0,0,391.657282472335,0,0,0,0,0,0
"232","20101100833",0,0,0,265.804392860597,0,0,0,0,0,0
"233","20101100834",0,0,0,290.754920189166,0,0,0,0,0,0
"234","20101100835",0,0,0,44.8171111185363,0,0,0,0,0,0
"235","20101100836",0,0,0,49.9114561358024,0,0,0,0,0,0
"236","20101100837",0,0,0,11.1992524989241,0,0,0,0,0,0
"237","20101100838",0,0,0,1.16505631929264,0,0,0,0,0,0
"238","20101100839",0,0,0,0,0,0,0,0,0,0
"239","20101100840",0,0,0,6.86988745151888,0,0,0,0,0,0
"240","20101100841",0,0,0,25.7195636200561,0,0,0,0,0,0
"241","20101100842",0,0,0,0.0399207040896609,0,0,0,0,0,0
"242","20101100843",0,0,0,12.2752831180773,0,0,0,0,0,0
"243","20101100844",0,0,0,45.5259378914331,0,0,0,0,0,0
"244","20101100845",0,0,0,2.84413845684714,0,0,0,0,0,0
"245","20102100901",0,0,3.62747802392494,0,0,0,0,0,0,0
"246","20102100902",0,0,0,0,0,0,0,0,0,0
"247","20102100903",0,0,0,0,0,0,0,0,0,0
"248","20102100904",0,0,0,0,0,0,0,0,0,0
"249","20102100905",0,0,0,0,0,0,0,0,0,0
"250","20102100906",0,0,0.468340932446235,0.024062968669288,0,0,0,0,0,0
"251","20102100907",0,0,0,0,0,0,0,0,0,0
"252","20102100908",0,0,0,0,0,0,0,0,0,0
"253","20102100909",0,0,0,0,0,0,0,0,0,0
"254","20102100910",0,0,0,0,0,0,0,0,0,0
"255","20102100911",0,0,0,0,0,0,0,0,0,0
"256","20102100912",0,0,0.152744271808577,0,0,0,0,0,0,0
"257","20102100913",0,0,8.22652083127987,1.32224872481441,0,0,0,0,0,0
"258","20102100914",0,0,60.0000000000029,9.47810324038755,0,0,0,0,0,0
"259","20102100915",0,0,24.0777383190919,4.07986914921106,0,0,0,0,0,0
"260","20102100916",0,0,56.9729320639876,4.18575992427499,0,0,0,0,0,0
"261","20102100917",0,0,6.7180266335707e-05,0.0788044436969238,0,0,0,0,0,0
"262","20102101001",0,0,0.0783382441541598,1.50465973310431,0,0,0,0,0,0
"263","20102101002",0,0,1.52802418943604,6.49593216684801,0,0,0,0,0,0
"264","20102101003",0,0,3.24400640811235,151.975509604525,0,0,0,0,0,0
"265","20102101004",0,0,0.345927824435867,24.1939359751519,0,0,0,0,0,0
"266","20102101005",0,0,3.99301473807627,145.479672236598,0,0,0,0,0,0
"267","20102101006",0,0,0.00307525806487721,19.2773851418971,0,0,0,0,0,0
"268","20102101007",0,0,0,1.26299680626531,0,0,0,0,0,0
"269","20102101008",0,0,0,0.107528540413875,0,0,0,0,0,0
"270","20102101009",0,0,0,0.054072731978009,0,0,0,0,0,0
"271","20102101010",0,0,0,0.417766816910332,0,0,0,0,0,0
"272","20102101011",0,0,0,0.00852971236843161,0,0,0,0,0,0
"273","20102101012",0,0,1.87320171310549,3.91668935721475,0,0,0,0,0,0
"274","20102101013",0,0,0.216243715585472,0.669341188188772,0,0,0,0,0,0
"275","20102101014",0,0,0.0167126038339784,0.00107883635035095,0,0,0,0,0,0
"276","20102101015",0,0,0,0.0427546053747734,0,0,0,0,0,0
"277","20102101016",0,0,0,0.0162352053492431,0,0,0,0,0,0
"278","20102101017",0,0,0,0.778280326372964,0,0,0,0,0,0
"279","20102101018",0,0,0,0,0,0,0,0,0,0
"280","20102101021",0,0,0.855417503363225,86.4604272725941,0,0,0,0,0,0
"281","20102101022",0,0,0,0,0,0,0,0,0,0
"282","20102101023",0,0,0.0127692060637719,14.9128018529515,0,0,0,0,0,0
"283","20102101024",0,0,0.422231552690248,0.0639120213032236,0,0,0,0,0,0
"284","20102101025",0,0,0,7.24923771243991,0,0,0,0,0,0
"285","20102101101",0,0,0.0223023704606192,0,0,0,0,0,0,0
"286","20102101102",0,0,0,0.115846772393158,0,0,0,0,0,0
"287","20102101103",0,0,0,0.0589413677007146,0,0,0,0,0,0
"288","20102101104",0,0,0,0.0700258613912354,0,0,0,0,0,0
"289","20102101105",0,0,0,0.189156278167823,0,0,0,0,0,0
"290","20102101106",0,0,0,3.14506200890171,0,0,0,0,0,0
"291","20102101107",0,0,0,0,0,0,0,0,0,0
"292","20102101108",0,0,0,16.0516398113975,0,0,0,0,0,0
"293","20102101109",0,0,0,1.62081896644733,0,0,0,0,0,0
"294","20102101110",0,0,0,0,0,0,0,0,0,0
"295","20102101111",0,0,0,0,0,0,0,0,0,0
"296","20102101112",0,0,0,0.447817258234179,0,0,0,0,0,0
"297","20102101113",0,0,0,5.33449602251018,0,0,0,0,0,0
"298","20102101114",0,0,0,2.30385111776462,0,0,0,0,0,0
"299","20102101115",0,0,0,0,0,0,0,0,0,0
"300","20102101116",0,0,0,5.45795006148958,0,0,0,0,0,0
"301","20102101117",0,0,0,0.00033079445201802,0,0,0,0,0,0
"302","20102101118",0,0,0,0.988793349884386,0,0,0,0,0,0
"303","20102101119",0,0,0,0,0,0,0,0,0,0
"304","20102101120",0,0,0,0.0292073962162278,0,0,0,0,0,0
"305","20102101121",0,0,0,0.0523853846010548,0,0,0,0,0,0
"306","20102101122",0,0,0,0,0,0,0,0,0,0
"307","20102101123",0,0,0,0.357970162100413,0,0,0,0,0,0
"308","20102101124",0,0,0,0,0,0,0,0,0,0
"309","20102101125",0,0,0,0,0,0,0,0,0,0
"310","20102101201",0,0,0,0.0173460495597917,0,0,0,0,0,0
"311","20102101202",0,0,0,0,0,0,0,0,0,0
"312","20102101203",0,0,0,0,0,0,0,0,0,0
"313","20102101204",0,0,0,0.0139012065397398,0,0,0,0,0,0
"314","20102101205",0,0,0,0.0714480300905479,0,0,0,0,0,0
"315","20102101206",0,0,0,0.0902888217793917,0,0,0,0,0,0
"316","20102101207",0,0,0,0.0887804293572059,0,0,0,0,0,0
"317","20102101208",0,0,0,0.00515464154241485,0,0,0,0,0,0
"318","20102101209",0,0,0,0,0,0,0,0,0,0
"319","20102101210",0,0,0,0,0,0,0,0,0,0
"320","20102101211",0,0,0,0,0,0,0,0,0,0
"321","20102101212",0,0,0,0.230573764366058,0,0,0,0,0,0
"322","20102101213",0,0,0,0.0111714986344132,0,0,0,0,0,0
"323","20102101214",0,0,0,2.18156716774422,0,0,0,0,0,0
"324","20102101215",0,0,0,0.560063403303142,0,0,0,0,0,0
"325","20102101216",0,0,0,0.0150047974599624,0,0,0,0,0,0
"326","20102101217",0,0,0,0.0794636943242963,0,0,0,0,0,0
"327","20103101301",0,0,0,1.81873217160176,0,0,0,0,0,0
"328","20103101302",0,0,0,0.309243145758366,0,0,0,0,0,0
"329","20103101303",0,0,0,0.00238899758183812,0,0,0,0,0,0
"330","20103101304",0,0,0,0.00195937083299415,0,0,0,0,0,0
"331","20103101305",0,0,0,0,0,0,0,0,0,0
"332","20103101306",0,0,0,0.508389407237694,0,0,0,0,0,0
"333","20103101307",0,0,0,0,0,0,0,0,0,0
"334","20103101308",0,0,0,0.00992353486082321,0,0,0,0,0,0
"335","20103101309",0,0,0,0.014192240275868,0,0,0,0,0,0
"336","20103101310",0,0,0,0.00890355735307708,0,0,0,0,0,0
"337","20103101401",0,0,4.59929938132012,1.38516483842639,0,0,0,0,0,0
"338","20103101402",0,0,9.78046596063596,2.8265371725193,0,0,0,0,0,0
"339","20103101403",0,0,0.0126314932209253,0,0,0,0,0,0,0
"340","20103101404",0,0,0,0,0,0,0,0,0,0
"341","20103101405",0,0,0,0,0,0,0,0,0,0
"342","20103101406",0,0,0,0.0147656572971815,0,0,0,0,0,0
"343","20103101407",0,0,0,0,0,0,0,0,0,0
"344","20103101408",0,0,0,0,0,0,0,0,0,0
"345","20103101409",0,0,0,0.0101686835023707,0,0,0,0,0,0
"346","20103101410",0,0,0,0,0,0,0,0,0,0
"347","20103101411",0,0,0,0,0,0,0,0,0,0
"348","20103101412",0,0,5.91790469279066,0.995938239990842,0,0,0,0,0,0
"349","20103101413",0,0,0.0397562347311888,0,0,0,0,0,0,0
"350","20103101501",0,0,0,0.021764212498198,0,0,0,0,0,0
"351","20103101502",0,0,0,0.00984050950594909,0,0,0,0,0,0
"352","20103101503",0,0,0,0.00290955920338996,0,0,0,0,0,0
"353","20103101504",0,0,0,0.00302972174282994,0,0,0,0,0,0
"354","20103101505",0,0,0,0,0,0,0,0,0,0
"355","20103101506",0,0,0,2.37064970154785,0,0,0,0,0,0
"356","20103101507",0,0,0,1.00350513524485,0,0,0,0,0,0
"357","20103101508",0,0,0,0.190439917421777,0,0,0,0,0,0
"358","20103101509",0,0,0,0.260822431824345,0,0,0,0,0,0
"359","20103101510",0,0,0,0,0,0,0,0,0,0
"360","20103101511",0,0,0,0,0,0,0,0,0,0
"361","20103101512",0,0,0,0.018508073844408,0,0,0,0,0,0
"362","20103101601",0,0,0.071039676885913,24.2020710771998,0,0,0,0,0,0
"363","20103101602",0,0,0.651971391297836,59.6744101225637,0,0,0,0,0,0
"364","20103101603",0,0,1.99999999999992,97.280294599225,0,0,0,0,0,0
"365","20103101604",0,0,1.02296387836419,43.7059531047087,0,0,0,0,0,0
"366","20103101605",0,0,0.0314323557961689,34.1760553182842,0,0,0,0,0,0
"367","20103101606",0,0,0.997904675214269,44.5097794361837,0,0,0,0,0,0
"368","20103101607",0,0,0.827767595518964,19.0824727788325,0,0,0,0,0,0
"369","20103101608",0,0,0.353764668483035,10.7375339659222,0,0,0,0,0,0
"370","20103101609",0,0,2.00000000000023,41.9809290381282,0,0,0,0,0,0
"371","20103101610",0,0,0.000149247811583928,93.5659033490447,0,0,0,0,0,0
"372","20103101611",0,0,0.000158853251595868,1.01166840316711,0,0,0,0,0,0
"373","20103101612",0,0,0,21.4257276157096,0,0,0,0,0,0
"374","20103101613",0,0,0,78.7521324762326,0,0,0,0,0,0
"375","20103101614",0,0,0,16.5568884627872,0,0,0,0,0,0
"376","20103101615",0,0,1.20320744677357,72.0187156454628,0,0,0,0,0,0
"377","20103101616",0,0,0,40.0159497323192,0,0,0,0,0,0
"378","20103101617",0,0,0,68.0868790257838,0,0,0,0,0,0
"379","20103101618",0,0,1.00899666748007,146.333153728815,0,0,0,0,0,0
"380","20103101619",0,0,0,22.7346792145751,0,0,0,0,0,0
"381","20103101620",0,0,0,29.2430255840117,0,0,0,0,0,0
"382","20103101621",0,0,0,0.474877022863164,0,0,0,0,0,0
"383","20103101701",0,0,0,0.614465320059679,0,0,0,0,0,0
"384","20103101702",0,0,0,0.381680894525815,0,0,0,0,0,0
"385","20103101703",0,0,0,9.774644533817,0,0,0,0,0,0
"386","20103101704",0,0,0,0.00541701367715604,0,0,0,0,0,0
"387","20103101705",0,0,0,1.32100235629773,0,0,0,0,0,0
"388","20103101706",0,0,0,0.619691107652338,0,0,0,0,0,0
"389","20103101707",0,0,0.0177212288380155,0.0111125287665123,0,0,0,0,0,0
"390","20103101708",0,0,1.26866132191497,3.11794592513705,0,0,0,0,0,0
"391","20103101709",0,0,0,0.0408981520591507,0,0,0,0,0,0
"392","20103101710",0,0,0,0,0,0,0,0,0,0
"393","20103101711",0,0,0,0.0413423025653584,0,0,0,0,0,0
"394","20103101712",0,0,0,0,0,0,0,0,0,0
"395","20103101713",0,0,0,0,0,0,0,0,0,0
"396","20103101714",0,0,0,0,0,0,0,0,0,0
"397","20103101715",0,0,0,0,0,0,0,0,0,0
"398","20201101801",0,0,0,93.730087934378,0,0,0,0,0,0
"399","20201101802",0,0,28.5273899067817,340.270175184235,0,0,0,0,0,0
"400","20201101803",0,0,0,236.701356763425,0,0,0,0,0,0
"401","20201101804",0,0,0,104.03330045176,0,0,0,0,0,0
"402","20201101805",0,0,0,53.176802698888,0,0,0,0,0,0
"403","20201101806",0,0,0,45.8475853907493,0,0,0,0,0,0
"404","20201101807",0,0,0,60.7202972385248,0,0,0,0,0,0
"405","20201101808",0,0,0,0,0,0,0,0,0,0
"406","20201101809",0,0,19.685085798525,934.929501189571,0,0,0,0,0,0
"407","20201101810",0,0,32.597505549831,1277.20935049605,0,0,0,0,0,0
"408","20201101811",0,0,0,144.131654412567,0,0,0,0,0,0
"409","20201101812",0,0,0,115.90669236766,0,0,0,0,0,0
