sa1_code_2021,sa2_name_2021,SI_CCD
20101148420,Sebastopol - Redan,1181.480587386726
20101148421,Sebastopol - Redan,829.106295121468
20101148422,Sebastopol - Redan,421.6724922294303
20101148423,Sebastopol - Redan,1223.9338625035853
20101148424,Sebastopol - Redan,1640.625240279564
20101148425,Sebastopol - Redan,677.3563456787358
20101148426,Sebastopol - Redan,1443.0021393207826
20101148427,Sebastopol - Redan,1110.7316032619988
20101148428,Sebastopol - Redan,974.2128279263396
20102100901,Bacchus Marsh Surrounds,20.435823116623652
20102100902,Bacchus Marsh Surrounds,0
20102100903,Bacchus Marsh Surrounds,0
20102100904,Bacchus Marsh Surrounds,0
20102100905,Bacchus Marsh Surrounds,0
20102100906,Bacchus Marsh Surrounds,2.9183898339300187
20102100907,Bacchus Marsh Surrounds,0
20102100908,Bacchus Marsh Surrounds,0
20102100909,Bacchus Marsh Surrounds,0
20102100910,Bacchus Marsh Surrounds,0
20102100911,Bacchus Marsh Surrounds,0
20102100912,Bacchus Marsh Surrounds,0.8773504957294825
20102100913,Bacchus Marsh Surrounds,56.1406962077957
20102100914,Bacchus Marsh Surrounds,399.08894110911467
20102100915,Bacchus Marsh Surrounds,161.32711511037718
20102100916,Bacchus Marsh Surrounds,355.3613336429854
20102100917,Bacchus Marsh Surrounds,0.39803228847679784
20102101001,Creswick - Clunes,10.215386039573815
20102101002,Creswick - Clunes,51.31917679977414
20102101003,Creswick - Clunes,967.6158923352626
20102101004,Creswick - Clunes,161.86698326255933
20102101005,Creswick - Clunes,890.1620223484697
20102101006,Creswick - Clunes,123.50240348539133
20102101007,Creswick - Clunes,8.024586143794567
20102101008,Creswick - Clunes,0.537902542096174
20102101009,Creswick - Clunes,0.2704853471650007
20102101010,Creswick - Clunes,0.8537557571136591
20102101011,Creswick - Clunes,0.03199845739883938
20102101012,Creswick - Clunes,32.978554551250646
20102101013,Creswick - Clunes,5.038205245692226
20102101014,Creswick - Clunes,0.12295286421395814
20102101015,Creswick - Clunes,0.28466418101203245
20102101016,Creswick - Clunes,0.08126281663968865
20102101017,Creswick - Clunes,6.779114474007787
20102101018,Creswick - Clunes,0
20102101021,Creswick - Clunes,552.1712413817138
20102101022,Creswick - Clunes,0
20102101023,Creswick - Clunes,95.63848731314609
20102101024,Creswick - Clunes,3.2901560196927946
20102101025,Creswick - Clunes,46.851478836805036
20102101101,Daylesford,0.15314561923239006
20102101102,Daylesford,0.7649344610988601
20102101103,Daylesford,0.3871004915647945
20102101104,Daylesford,0.3506523313528285
20102101105,Daylesford,1.182746467551318
20102101106,Daylesford,18.96725885916966
20102101107,Daylesford,0
20102101108,Daylesford,81.02764459143661
20102101109,Daylesford,9.877378979040614
20102101110,Daylesford,0
20102101111,Daylesford,0
20102101112,Daylesford,2.4399879819783252
20102101113,Daylesford,25.622969831035164
20102101114,Daylesford,13.694836710325845
20102101115,Daylesford,0
20102101116,Daylesford,31.634070238560668
20102101117,Daylesford,0.00211864537425001
20102101118,Daylesford,5.441192138305241
20102101119,Daylesford,0
20102101120,Daylesford,0.13254590497643784
20102101121,Daylesford,0.26254295831163316
20102101122,Daylesford,0
20102101123,Daylesford,2.0738894016875613
20102101124,Daylesford,0
20102101125,Daylesford,0
20102101201,Gordon (Vic.),0.12152780730241688
20102101202,Gordon (Vic.),0
20102101203,Gordon (Vic.),0
20102101204,Gordon (Vic.),0.09658699537923476
20102101205,Gordon (Vic.),0.5023801597024221
20102101206,Gordon (Vic.),0.5424513056476937
20102101207,Gordon (Vic.),0.531753108637543
20102101208,Gordon (Vic.),0.2938278466398987
20102101209,Gordon (Vic.),0.18164432658628415
20102101210,Gordon (Vic.),0.06884753036008709
20102101211,Gordon (Vic.),0
20102101212,Gordon (Vic.),1.614384163379315
20102101213,Gordon (Vic.),0.055308267433521
20102101214,Gordon (Vic.),15.42184231103524
20102101215,Gordon (Vic.),4.444108986951635
20102101216,Gordon (Vic.),0.07512751464874373
20102101217,Gordon (Vic.),0.4025354886574636
20103101301,Avoca,5.308057362826155
20103101302,Avoca,0.613137766225441
20103101303,Avoca,0.00479414136810475
20103101304,Avoca,0.03729919628711874
20103101305,Avoca,0
20103101306,Avoca,1.5289501034395527
20103101307,Avoca,0.02636203773125649
20103101308,Avoca,0.01987376519287879
20103101309,Avoca,0.02843520434273156
20103101310,Avoca,0.0089256084961754
20103101401,Beaufort,36.791244959342976
20103101402,Beaufort,65.9187159375339
20103101403,Beaufort,0.07787999881450762
20103101404,Beaufort,0
20103101405,Beaufort,0
20103101406,Beaufort,0.09983661565603204
20103101407,Beaufort,0.3260978546804167
20103101408,Beaufort,0
20103101409,Beaufort,0.06110301961959719
20103101410,Beaufort,0
20103101411,Beaufort,0.0012766565055979
20103101412,Beaufort,41.46501812312542
20103101413,Beaufort,0.30541569195962104
20103101501,Golden Plains - North,0.04351781832240828
20103101502,Golden Plains - North,0.01968148925064627
20103101503,Golden Plains - North,0.021190393123292
20103101504,Golden Plains - North,0.01952302730452462
20103101505,Golden Plains - North,0
20103101506,Golden Plains - North,15.125890619369317
20103101507,Golden Plains - North,7.366316565949357
20103101508,Golden Plains - North,1.2060409415360258
20103101509,Golden Plains - North,0.5212569170593914
20103101510,Golden Plains - North,0
20103101511,Golden Plains - North,0
20103101512,Golden Plains - North,0.11512239405292164
20103101601,Maryborough (Vic.),144.50114552421263
20103101602,Maryborough (Vic.),358.8339763288864
20103101603,Maryborough (Vic.),600.9174994189804
20103101604,Maryborough (Vic.),259.8487300981355
20103101605,Maryborough (Vic.),192.8574849306725
20103101606,Maryborough (Vic.),268.9993740136431
20103101607,Maryborough (Vic.),118.77527479150271
20103101608,Maryborough (Vic.),64.32964768913689
20103101609,Maryborough (Vic.),245.18364242608072
20103101610,Maryborough (Vic.),495.940181723177
20103101612,Maryborough (Vic.),123.45652434564634
20103101613,Maryborough (Vic.),296.6610511408976
20103101614,Maryborough (Vic.),97.28261828510009
20103101615,Maryborough (Vic.),354.9479113956303
20103101616,Maryborough (Vic.),221.2412406497803
20103101617,Maryborough (Vic.),388.92630868942575
20103101618,Maryborough (Vic.),872.1342056405117
20103101619,Maryborough (Vic.),130.3666058624599
20103101620,Maryborough (Vic.),171.71511419783468
20103101621,Maryborough (Vic.),2.7857900615522375
20103101622,Maryborough (Vic.),5.775084102606234
20103101623,Maryborough (Vic.),3.2379330009941207
20103101701,Maryborough Surrounds,4.009965967390459
20103101702,Maryborough Surrounds,2.322896213938042
20103101703,Maryborough Surrounds,58.99426652256297
20103101704,Maryborough Surrounds,0.0325423263519942
20103101705,Maryborough Surrounds,8.568274140019088
20103101706,Maryborough Surrounds,3.8638627045116496
20103101707,Maryborough Surrounds,0.18118542060844267
20103101708,Maryborough Surrounds,25.14040191611987
20103101709,Maryborough Surrounds,0.20440613917238945
20103101710,Maryborough Surrounds,0
20103101711,Maryborough Surrounds,0.2494785807825207
20103101712,Maryborough Surrounds,0
20103101713,Maryborough Surrounds,0
20103101714,Maryborough Surrounds,0
20103101715,Maryborough Surrounds,0
20201101801,Bendigo,541.7555182502347
20201101802,Bendigo,2121.373339215427
20201101803,Bendigo,1431.293214409545
20201101804,Bendigo,632.2808112890689
20201101806,Bendigo,241.73487653682852
20201101807,Bendigo,356.17089085049815
20201101808,Bendigo,0
20201101809,Bendigo,5262.279535617695
20201101810,Bendigo,7276.630330308681
20201101811,Bendigo,914.003960334682
20201101812,Bendigo,749.9448944139972
20201101813,Bendigo,473.93736976534205
20201101814,Bendigo,746.082914334277
20201101815,Bendigo,737.4942360478567
20201101816,Bendigo,4298.198760628302
20201101817,Bendigo,685.5253309283203
20201101818,Bendigo,1103.0198830863678
20201101819,Bendigo,578.196007226301
20201101820,Bendigo,2535.782137228259
20201101821,Bendigo,4264.0061946411315
20201101822,Bendigo,3692.128202030937
20201101823,Bendigo,78.71142110217032
20201101824,Bendigo,1269.1778520645687
20201101825,Bendigo,1616.0027126455543
20201101826,Bendigo,1564.7014812833906
20201101827,Bendigo,957.5673329642464
20201101828,Bendigo,689.1947939131363
20201101829,Bendigo,1019.238391102457
20201101830,Bendigo,631.0657735479595
20201101831,Bendigo,1599.7150879966705
20201101832,Bendigo,470.9364342873866
20201101833,Bendigo,1083.7182199957358
20201101834,Bendigo,9410.314820833984
20201101835,Bendigo,3687.6376324428857
20201101836,Bendigo,255.1455095894208
20201101837,Bendigo,653.6965386822578
20201101838,Bendigo,547.0878113628901
20201101839,Bendigo,300.2231916209338
20201101903,California Gully - Eaglehawk,2965.52778848493
20201101904,California Gully - Eaglehawk,1780.31875834046
20201101905,California Gully - Eaglehawk,1760.9982087652143
20201101906,California Gully - Eaglehawk,1.0648803737456771
20201101908,California Gully - Eaglehawk,1859.3516101791186
20201101909,California Gully - Eaglehawk,1365.1055562814702
20201101910,California Gully - Eaglehawk,391.5240980738176
20201101911,California Gully - Eaglehawk,383.11855095953587
20201101913,California Gully - Eaglehawk,58.98033871177526
20201101914,California Gully - Eaglehawk,727.162986355175
20201101915,California Gully - Eaglehawk,3.698325651169053
20201101916,California Gully - Eaglehawk,942.0914807367024
20201101917,California Gully - Eaglehawk,1587.7020257687657
20201101918,California Gully - Eaglehawk,30.728486851709395
20201101919,California Gully - Eaglehawk,0
20201101921,California Gully - Eaglehawk,380.94933141938145
20201101922,California Gully - Eaglehawk,389.90268809774864
20201101923,California Gully - Eaglehawk,435.5388891124454
20201101924,California Gully - Eaglehawk,1990.1331496889427
20201101925,California Gully - Eaglehawk,186.54075338636537
20201101926,California Gully - Eaglehawk,336.59032626057035
20201101927,California Gully - Eaglehawk,1092.3248680304907
20201101928,California Gully - Eaglehawk,255.25838967431633
20201101929,California Gully - Eaglehawk,785.0875660820092
20201101930,California Gully - Eaglehawk,34.81337048384849
20201101931,California Gully - Eaglehawk,127.26184876971313
20201101932,California Gully - Eaglehawk,362.78332643792544
20201101933,California Gully - Eaglehawk,1734.0524697358376
20201102001,East Bendigo - Kennington,664.29959995815625
20201102002,East Bendigo - Kennington,1008.9786308460972
20201102003,East Bendigo - Kennington,641.7934273016381
20201102004,East Bendigo - Kennington,759.3476990446092
20201102005,East Bendigo - Kennington,1101.3204687118864
20201102006,East Bendigo - Kennington,411.2340723223756
20201102007,East Bendigo - Kennington,796.0268864367883
20201102008,East Bendigo - Kennington,198.0957331384521
20201102009,East Bendigo - Kennington,33.68381945279158
20201102010,East Bendigo - Kennington,505.97199039326574
20201102011,East Bendigo - Kennington,543.9220055057103
20201102012,East Bendigo - Kennington,1197.4349815169662
20201102013,East Bendigo - Kennington,752.7949277571458
20201102014,East Bendigo - Kennington,545.232106834948
20201102015,East Bendigo - Kennington,2040.9587128484347
20201102016,East Bendigo - Kennington,1176.5953503020412
20201102017,East Bendigo - Kennington,816.6344889457284
20201102018,East Bendigo - Kennington,456.89021446448544
20201102019,East Bendigo - Kennington,565.8579369515248
20201102020,East Bendigo - Kennington,215.44584445393411
20201102021,East Bendigo - Kennington,258.9943191928396
20201102022,East Bendigo - Kennington,857.890642983689
20201102023,East Bendigo - Kennington,1387.6821321656107
20201102024,East Bendigo - Kennington,788.6248919762144
20201102025,East Bendigo - Kennington,549.5973556524258
20201102026,East Bendigo - Kennington,1377.9752161526314
20201102027,East Bendigo - Kennington,811.9085492175323
20201102028,East Bendigo - Kennington,587.6979066633562
20201102029,East Bendigo - Kennington,1301.0189305314784
20201102030,East Bendigo - Kennington,1751.7766132693364
20201102031,East Bendigo - Kennington,1099.1666973617623
20201102032,East Bendigo - Kennington,1251.0584608837385
20201102033,East Bendigo - Kennington,1151.381739605861
20201102034,East Bendigo - Kennington,4.57124382662214
20201102035,East Bendigo - Kennington,992.6589334445032
20201102036,East Bendigo - Kennington,46.639828569721054
20201102037,East Bendigo - Kennington,188.0243726471167
20201102038,East Bendigo - Kennington,806.7490621544114
20201102039,East Bendigo - Kennington,3.086121575168465
20201102101,Flora Hill - Spring Gully,26.548117571780853
20201102102,Flora Hill - Spring Gully,1199.3395188029542
20201102103,Flora Hill - Spring Gully,2102.281633290022
20201102104,Flora Hill - Spring Gully,2312.022616475149
20201102105,Flora Hill - Spring Gully,1131.073350993623
20201102106,Flora Hill - Spring Gully,1177.6900316716858
20201102107,Flora Hill - Spring Gully,375.37852057849767
20201102108,Flora Hill - Spring Gully,671.3237387975307
20201102109,Flora Hill - Spring Gully,593.732124151329
20201102110,Flora Hill - Spring Gully,220.4091489108722
20201102111,Flora Hill - Spring Gully,815.1382345133023
20201102112,Flora Hill - Spring Gully,699.5583881424317
20201102113,Flora Hill - Spring Gully,118.64115121334896
20201102114,Flora Hill - Spring Gully,709.1895600689809
20201102115,Flora Hill - Spring Gully,212.80399170476207
20201102116,Flora Hill - Spring Gully,224.8055150139097
20201102117,Flora Hill - Spring Gully,790.7138342543149
20201102118,Flora Hill - Spring Gully,1314.9234980752456
20201102119,Flora Hill - Spring Gully,1668.9537152528821
20201102120,Flora Hill - Spring Gully,9452.811477365085
20201102121,Flora Hill - Spring Gully,2388.244192534118
20201102122,Flora Hill - Spring Gully,20.42749252385525
20201102123,Flora Hill - Spring Gully,0
20201102124,Flora Hill - Spring Gully,33.00570577691376
20201102125,Flora Hill - Spring Gully,552.7772681176426
20201102126,Flora Hill - Spring Gully,556.2665833932715
20201102127,Flora Hill - Spring Gully,31.363372595740056
20201102201,Kangaroo Flat - Golden Square,895.0016506641546
20201102202,Kangaroo Flat - Golden Square,1167.6454697112267
20201102203,Kangaroo Flat - Golden Square,1861.8551745471593
20201102204,Kangaroo Flat - Golden Square,20.628734312619812
20201102205,Kangaroo Flat - Golden Square,0
20201102206,Kangaroo Flat - Golden Square,2189.0740310100086
20201102208,Kangaroo Flat - Golden Square,2030.72941488355
20201102209,Kangaroo Flat - Golden Square,1566.5074924649973
20201102210,Kangaroo Flat - Golden Square,110.74624904916055
20201102211,Kangaroo Flat - Golden Square,1104.2301592655579
20201102212,Kangaroo Flat - Golden Square,2060.167157204379
20201102213,Kangaroo Flat - Golden Square,2428.8952375466247
20201102214,Kangaroo Flat - Golden Square,1954.375517098528
20201102215,Kangaroo Flat - Golden Square,2179.4398476087376
20201102216,Kangaroo Flat - Golden Square,248.64167396893748
20201102217,Kangaroo Flat - Golden Square,1320.9723806904599
20201102218,Kangaroo Flat - Golden Square,2391.549688476478
20201102219,Kangaroo Flat - Golden Square,2070.282663540678
20201102220,Kangaroo Flat - Golden Square,1738.4416798184457
20201102221,Kangaroo Flat - Golden Square,1923.1378179223225
20201102222,Kangaroo Flat - Golden Square,242.02162224636768
20201102223,Kangaroo Flat - Golden Square,102.28398849762677
20201102224,Kangaroo Flat - Golden Square,1013.5407497836936
20201102225,Kangaroo Flat - Golden Square,698.6120627216093
20201102226,Kangaroo Flat - Golden Square,778.6361887500815
20201102227,Kangaroo Flat - Golden Square,867.2584705602006
20201102228,Kangaroo Flat - Golden Square,695.839877640769
20201102229,Kangaroo Flat - Golden Square,147.31784366825914
20201102230,Kangaroo Flat - Golden Square,2167.3208148452973
20201102231,Kangaroo Flat - Golden Square,923.44655063738
20201102232,Kangaroo Flat - Golden Square,672.2436631584031
20201102233,Kangaroo Flat - Golden Square,200.98806680992075
20201102234,Kangaroo Flat - Golden Square,45.054739696206816
20201102235,Kangaroo Flat - Golden Square,36.20396393059333
20201102236,Kangaroo Flat - Golden Square,957.3619961946024
20201102237,Kangaroo Flat - Golden Square,943.8842514937762
20201102238,Kangaroo Flat - Golden Square,237.4794849530868
20201102239,Kangaroo Flat - Golden Square,1246.1554375078915
20201102240,Kangaroo Flat - Golden Square,234.00363879680037
20201102241,Kangaroo Flat - Golden Square,801.6332725738889
20201102242,Kangaroo Flat - Golden Square,2352.5288884711154
20201102243,Kangaroo Flat - Golden Square,1971.920281167632
20201102244,Kangaroo Flat - Golden Square,2375.3361403472354
20201102245,Kangaroo Flat - Golden Square,558.3229294131118
20201102301,Maiden Gully,39.50930551319629
20201102302,Maiden Gully,52.06140935171686
20201102305,Maiden Gully,150.88937781248802
20201102306,Maiden Gully,14.23102522899415
20201102307,Maiden Gully,16.64722495887878
20201102308,Maiden Gully,93.36295520822527
20201102309,Maiden Gully,323.18379755164636
20201102310,Maiden Gully,356.86572042407454
