sa1_code_2021;LRT;subway;rail;bus;ferry;cable_tram;aerial_lift;funicular;trolleybus;monorail
20101100101;0,00000000000000e+00;0;0,00000000000000e+00;1,62581299351526e+02;0;0;0;0;0;0
20101100102;0,00000000000000e+00;0;0,00000000000000e+00;1,86958173798199e+02;0;0;0;0;0;0
20101100105;0,00000000000000e+00;0;0,00000000000000e+00;5,79195815853658e+01;0;0;0;0;0;0
20101100106;0,00000000000000e+00;0;0,00000000000000e+00;1,41507050958297e+02;0;0;0;0;0;0
20101100107;0,00000000000000e+00;0;0,00000000000000e+00;3,25874086713359e+02;0;0;0;0;0;0
20101100108;0,00000000000000e+00;0;0,00000000000000e+00;1,01025357754348e+02;0;0;0;0;0;0
20101100109;0,00000000000000e+00;0;0,00000000000000e+00;2,26556291082011e+02;0;0;0;0;0;0
20101100110;0,00000000000000e+00;0;0,00000000000000e+00;7,68531956975521e+01;0;0;0;0;0;0
20101100111;0,00000000000000e+00;0;0,00000000000000e+00;7,13699086874128e+01;0;0;0;0;0;0
20101100112;0,00000000000000e+00;0;0,00000000000000e+00;1,03090548207837e+02;0;0;0;0;0;0
20101100113;0,00000000000000e+00;0;0,00000000000000e+00;1,23283648591938e+02;0;0;0;0;0;0
20101100114;0,00000000000000e+00;0;0,00000000000000e+00;1,27925915533198e+02;0;0;0;0;0;0
20101100118;0,00000000000000e+00;0;0,00000000000000e+00;6,30229338289284e+00;0;0;0;0;0;0
20101100119;0,00000000000000e+00;0;0,00000000000000e+00;1,56974911345128e+00;0;0;0;0;0;0
20101100120;0,00000000000000e+00;0;0,00000000000000e+00;1,46789379570169e+02;0;0;0;0;0;0
20101100121;0,00000000000000e+00;0;0,00000000000000e+00;1,51691407304913e-01;0;0;0;0;0;0
20101100124;0,00000000000000e+00;0;0,00000000000000e+00;1,01035288607940e+02;0;0;0;0;0;0
20101100125;0,00000000000000e+00;0;0,00000000000000e+00;6,32075042061454e-01;0;0;0;0;0;0
20101100126;0,00000000000000e+00;0;1,50383835646860e-01;3,06844229692100e+01;0;0;0;0;0;0
20101100127;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
