sa1_code_2021;LRT;subway;rail;bus;ferry;cable_tram;aerial_lift;funicular;trolleybus;monorail
20101100101;0,00000000000000e+00;0;0,00000000000000e+00;1,74245453450223e+02;0;0;0;0;0;0
20101100102;0,00000000000000e+00;0;0,00000000000000e+00;2,03249219393030e+02;0;0;0;0;0;0
20101100105;0,00000000000000e+00;0;0,00000000000000e+00;6,33455361627165e+01;0;0;0;0;0;0
20101100106;0,00000000000000e+00;0;0,00000000000000e+00;1,54856138491123e+02;0;0;0;0;0;0
20101100107;0,00000000000000e+00;0;0,00000000000000e+00;3,52763112901480e+02;0;0;0;0;0;0
20101100108;0,00000000000000e+00;0;0,00000000000000e+00;1,10445664821898e+02;0;0;0;0;0;0
20101100109;0,00000000000000e+00;0;0,00000000000000e+00;2,44631726694883e+02;0;0;0;0;0;0
20101100110;0,00000000000000e+00;0;0,00000000000000e+00;7,68531956975521e+01;0;0;0;0;0;0
20101100111;0,00000000000000e+00;0;0,00000000000000e+00;7,26755381626803e+01;0;0;0;0;0;0
20101100112;0,00000000000000e+00;0;0,00000000000000e+00;1,07993095417023e+02;0;0;0;0;0;0
20101100113;0,00000000000000e+00;0;0,00000000000000e+00;1,31394759491393e+02;0;0;0;0;0;0
20101100114;0,00000000000000e+00;0;0,00000000000000e+00;1,33120991848622e+02;0;0;0;0;0;0
20101100118;0,00000000000000e+00;0;0,00000000000000e+00;6,89625655927991e+00;0;0;0;0;0;0
20101100119;0,00000000000000e+00;0;0,00000000000000e+00;1,56974911345128e+00;0;0;0;0;0;0
20101100120;0,00000000000000e+00;0;0,00000000000000e+00;1,59345512783158e+02;0;0;0;0;0;0
20101100121;0,00000000000000e+00;0;0,00000000000000e+00;1,68546008116570e-01;0;0;0;0;0;0
20101100124;0,00000000000000e+00;0;0,00000000000000e+00;1,09734901349208e+02;0;0;0;0;0;0
20101100125;0,00000000000000e+00;0;0,00000000000000e+00;6,32075042061454e-01;0;0;0;0;0;0
20101100126;0,00000000000000e+00;0;1,58977197683823e-01;3,06866191246734e+01;0;0;0;0;0;0
20101100127;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100128;0,00000000000000e+00;0;0,00000000000000e+00;2,30709148628902e+01;0;0;0;0;0;0
20101100129;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100130;0,00000000000000e+00;0;0,00000000000000e+00;1,14519363685471e+02;0;0;0;0;0;0
20101100131;0,00000000000000e+00;0;0,00000000000000e+00;6,23442215523195e+00;0;0;0;0;0;0
20101100132;0,00000000000000e+00;0;0,00000000000000e+00;8,65365057818473e+00;0;0;0;0;0;0
20101100133;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100134;0,00000000000000e+00;0;0,00000000000000e+00;4,19616054419418e+01;0;0;0;0;0;0
20101100135;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100136;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100137;0,00000000000000e+00;0;0,00000000000000e+00;1,56140359346663e+01;0;0;0;0;0;0
20101100138;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100139;0,00000000000000e+00;0;0,00000000000000e+00;1,26862882241279e+00;0;0;0;0;0;0
20101100140;0,00000000000000e+00;0;0,00000000000000e+00;5,00345007107242e+01;0;0;0;0;0;0
20101100141;0,00000000000000e+00;0;0,00000000000000e+00;3,30434197485383e-01;0;0;0;0;0;0
20101100142;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100201;0,00000000000000e+00;0;1,02944472466794e+01;0,00000000000000e+00;0;0;0;0;0;0
20101100202;0,00000000000000e+00;0;1,23668939085682e+00;6,91521354405947e+01;0;0;0;0;0;0
20101100203;0,00000000000000e+00;0;3,57178104080318e+01;4,52216074010644e+01;0;0;0;0;0;0
20101100204;0,00000000000000e+00;0;3,70000000000004e+01;1,16129453581263e+02;0;0;0;0;0;0
20101100205;0,00000000000000e+00;0;0,00000000000000e+00;1,14179621981559e+02;0;0;0;0;0;0
20101100206;0,00000000000000e+00;0;0,00000000000000e+00;1,10862133319711e+02;0;0;0;0;0;0
20101100207;0,00000000000000e+00;0;0,00000000000000e+00;2,19270202953886e+02;0;0;0;0;0;0
20101100208;0,00000000000000e+00;0;0,00000000000000e+00;1,52118880202502e+02;0;0;0;0;0;0
20101100209;0,00000000000000e+00;0;3,35430229827386e+00;3,49815230208771e+01;0;0;0;0;0;0
20101100210;0,00000000000000e+00;0;0,00000000000000e+00;4,39274164741188e+01;0;0;0;0;0;0
20101100211;0,00000000000000e+00;0;0,00000000000000e+00;8,04864009099240e+01;0;0;0;0;0;0
20101100212;0,00000000000000e+00;0;0,00000000000000e+00;4,89132230746764e+02;0;0;0;0;0;0
20101100213;0,00000000000000e+00;0;0,00000000000000e+00;5,07433912017144e+02;0;0;0;0;0;0
20101100214;0,00000000000000e+00;0;0,00000000000000e+00;2,53651314297792e+02;0;0;0;0;0;0
20101100215;0,00000000000000e+00;0;0,00000000000000e+00;2,96582675284929e+02;0;0;0;0;0;0
20101100216;0,00000000000000e+00;0;0,00000000000000e+00;1,58821048820392e+02;0;0;0;0;0;0
20101100217;0,00000000000000e+00;0;4,23388596430964e+01;7,53101175697647e+02;0;0;0;0;0;0
20101100218;0,00000000000000e+00;0;3,32506997449953e+00;6,70519042006700e+02;0;0;0;0;0;0
20101100219;0,00000000000000e+00;0;5,20679098634587e+01;1,16990532740833e+03;0;0;0;0;0;0
20101100220;0,00000000000000e+00;0;4,30375607353314e+01;1,96260870203624e+02;0;0;0;0;0;0
20101100221;0,00000000000000e+00;0;3,21932934760245e+01;5,42229024890420e+02;0;0;0;0;0;0
20101100222;0,00000000000000e+00;0;0,00000000000000e+00;2,00756489514182e+02;0;0;0;0;0;0
20101100223;0,00000000000000e+00;0;0,00000000000000e+00;2,81378511761909e+02;0;0;0;0;0;0
20101100224;0,00000000000000e+00;0;0,00000000000000e+00;4,75818490268832e+02;0;0;0;0;0;0
20101100225;0,00000000000000e+00;0;2,08625484672082e+01;2,17693780100282e+02;0;0;0;0;0;0
20101100226;0,00000000000000e+00;0;2,66812436382698e+01;1,12609019173862e+03;0;0;0;0;0;0
20101100227;0,00000000000000e+00;0;0,00000000000000e+00;3,24312580992487e+02;0;0;0;0;0;0
20101100228;0,00000000000000e+00;0;0,00000000000000e+00;3,50864187071663e+02;0;0;0;0;0;0
20101100229;0,00000000000000e+00;0;0,00000000000000e+00;4,20581370099329e+02;0;0;0;0;0;0
20101100230;0,00000000000000e+00;0;0,00000000000000e+00;1,75470053410051e+02;0;0;0;0;0;0
20101100231;0,00000000000000e+00;0;0,00000000000000e+00;3,66517982339940e+02;0;0;0;0;0;0
20101100232;0,00000000000000e+00;0;0,00000000000000e+00;3,74173373015630e+02;0;0;0;0;0;0
20101100233;0,00000000000000e+00;0;0,00000000000000e+00;6,13169687013100e+02;0;0;0;0;0;0
20101100234;0,00000000000000e+00;0;3,32773192142425e+01;8,11182497283074e+02;0;0;0;0;0;0
20101100501;0,00000000000000e+00;0;0,00000000000000e+00;8,35949642317053e+01;0;0;0;0;0;0
20101100502;0,00000000000000e+00;0;0,00000000000000e+00;8,92479631709174e+01;0;0;0;0;0;0
20101100504;0,00000000000000e+00;0;0,00000000000000e+00;1,54114023535142e+02;0;0;0;0;0;0
20101100505;0,00000000000000e+00;0;0,00000000000000e+00;9,93345835921029e+01;0;0;0;0;0;0
20101100506;0,00000000000000e+00;0;0,00000000000000e+00;3,74126879414277e+01;0;0;0;0;0;0
20101100507;0,00000000000000e+00;0;0,00000000000000e+00;1,36235370222563e+02;0;0;0;0;0;0
20101100508;0,00000000000000e+00;0;0,00000000000000e+00;4,80326817613816e+01;0;0;0;0;0;0
20101100509;0,00000000000000e+00;0;0,00000000000000e+00;7,71641199372697e+01;0;0;0;0;0;0
20101100510;0,00000000000000e+00;0;0,00000000000000e+00;1,14177639329050e+00;0;0;0;0;0;0
20101100511;0,00000000000000e+00;0;0,00000000000000e+00;3,66645257417479e+00;0;0;0;0;0;0
20101100512;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100513;0,00000000000000e+00;0;0,00000000000000e+00;1,97730123587807e+00;0;0;0;0;0;0
20101100514;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100515;0,00000000000000e+00;0;0,00000000000000e+00;5,87635792941447e+01;0;0;0;0;0;0
20101100516;0,00000000000000e+00;0;0,00000000000000e+00;1,55020542931327e+02;0;0;0;0;0;0
20101100517;0,00000000000000e+00;0;0,00000000000000e+00;1,06167851283359e+02;0;0;0;0;0;0
20101100518;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100519;0,00000000000000e+00;0;0,00000000000000e+00;2,81544447285619e+02;0;0;0;0;0;0
20101100601;0,00000000000000e+00;0;0,00000000000000e+00;1,58942075367407e+02;0;0;0;0;0;0
20101100602;0,00000000000000e+00;0;0,00000000000000e+00;1,05933582806095e+02;0;0;0;0;0;0
20101100603;0,00000000000000e+00;0;0,00000000000000e+00;1,51741751938843e+02;0;0;0;0;0;0
20101100604;0,00000000000000e+00;0;0,00000000000000e+00;2,35197525474174e+02;0;0;0;0;0;0
20101100607;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100610;0,00000000000000e+00;0;0,00000000000000e+00;1,83625367731397e+02;0;0;0;0;0;0
20101100611;0,00000000000000e+00;0;0,00000000000000e+00;2,27839322550408e+02;0;0;0;0;0;0
20101100612;0,00000000000000e+00;0;0,00000000000000e+00;1,53260825539323e+02;0;0;0;0;0;0
20101100613;0,00000000000000e+00;0;0,00000000000000e+00;1,01614153881035e+02;0;0;0;0;0;0
20101100614;0,00000000000000e+00;0;0,00000000000000e+00;3,74324595690459e+01;0;0;0;0;0;0
20101100615;0,00000000000000e+00;0;0,00000000000000e+00;1,90903471997774e+02;0;0;0;0;0;0
20101100616;0,00000000000000e+00;0;0,00000000000000e+00;3,21935693374588e+01;0;0;0;0;0;0
20101100618;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100619;0,00000000000000e+00;0;0,00000000000000e+00;1,78462611994858e+01;0;0;0;0;0;0
20101100620;0,00000000000000e+00;0;0,00000000000000e+00;9,91084674597860e-01;0;0;0;0;0;0
20101100621;0,00000000000000e+00;0;0,00000000000000e+00;1,62937502315698e+01;0;0;0;0;0;0
20101100622;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100623;0,00000000000000e+00;0;0,00000000000000e+00;1,01225353888327e+02;0;0;0;0;0;0
20101100624;0,00000000000000e+00;0;0,00000000000000e+00;1,00947222918848e+01;0;0;0;0;0;0
20101100625;0,00000000000000e+00;0;0,00000000000000e+00;1,17427253912828e+00;0;0;0;0;0;0
20101100626;0,00000000000000e+00;0;0,00000000000000e+00;1,19129534164550e+02;0;0;0;0;0;0
20101100627;0,00000000000000e+00;0;0,00000000000000e+00;1,83844226708024e+00;0;0;0;0;0;0
20101100628;0,00000000000000e+00;0;0,00000000000000e+00;9,91074536203107e+01;0;0;0;0;0;0
20101100629;0,00000000000000e+00;0;0,00000000000000e+00;1,43671971386479e+02;0;0;0;0;0;0
20101100630;0,00000000000000e+00;0;0,00000000000000e+00;1,17343993865696e+00;0;0;0;0;0;0
20101100631;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100701;0,00000000000000e+00;0;0,00000000000000e+00;4,51940426630073e-02;0;0;0;0;0;0
20101100702;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100703;0,00000000000000e+00;0;0,00000000000000e+00;9,49631907037600e-02;0;0;0;0;0;0
