sa1_code_2016;Total
20605113012;1,07657482617001e+03
20605113013;8,57392021393764e+02
20605113014;6,42186735731177e+02
20605113015;2,61808995983486e+02
20605113016;2,20615762796809e+02
20605113017;3,72897868211346e+02
20605113019;1,39040443719243e+03
20605113020;1,38801040847120e+03
20605113021;1,11092227711970e+03
20605113022;1,19971011512663e+02
20605113023;1,34177563316584e+03
20605113024;1,27539473135445e+03
20605113025;4,68988164994913e+02
20605113026;9,87132372638312e+01
20605113027;6,26054206315650e+02
20605113028;3,05733592602453e+02
20605113029;3,50277705816776e+02
20605113032;1,07759799922775e+03
20605113033;2,18558223173627e+02
20605113034;5,84447329340409e+02
20605113035;8,45550065363162e+02
20605113036;4,64411555112662e+02
20605113037;9,07960468238995e+02
20605113038;1,50919601486079e+02
20605113039;5,64240042965262e+02
20605113101;5,13823067360038e+02
20605113102;2,79281604033747e+02
20605113201;2,98185136775869e+03
20605113202;3,28080778122577e+03
20605113203;2,42859897609352e+03
20605113204;2,63938848713118e+03
20605113206;1,47227868778544e+03
20605113207;7,91682737564030e+02
20605113208;3,24210392071213e+02
20605113209;4,06388438620369e+02
20605113210;9,15428609219544e+02
20605113211;1,92157371912923e+03
20605113212;2,12250678644017e+03
20605113213;2,25941203012186e+03
20605113214;1,56057121684358e+03
20605113215;8,58216474925026e+02
20605113217;5,44603821945070e+03
20605113218;6,61835443152196e+03
20605113219;6,68321387223089e+03
20605113220;5,57279226450044e+03
20605113221;6,62953578169402e+03
20605113222;4,25250079458947e+03
20605113223;2,37717007358899e+03
20605113224;1,38713015386512e+03
20605113225;2,80558727699361e+03
20605113226;2,14941942477585e+03
20605113227;1,42538689715453e+03
20605113228;1,65807486216282e+03
20605113229;1,89454989981761e+03
20605113230;3,41900317172689e+03
20605113301;3,82982103668590e+03
20605113302;3,16511071298705e+03
20605113303;1,99651938879042e+03
20605113304;1,91454979223232e+03
20605113305;2,63808580810911e+03
20605113306;1,40137175168302e+03
20605113307;1,47910784889568e+03
20605113308;2,52143536417638e+03
20605113309;1,88368873009990e+03
20605113310;1,46422935626436e+03
20605113311;1,69486674762163e+03
20605113312;2,90588332072998e+03
20605113313;4,25505437071429e+03
20605113314;2,07471470059913e+03
20605113315;1,83464360988850e+03
20605113316;3,86676025786902e+03
20605113317;3,75563947485682e+03
20605113318;4,11936974855454e+03
20605113319;2,19853675444932e+03
20605113320;1,40801436069868e+03
20605113321;1,74463318610555e+03
20605113322;3,32854801399396e+03
20605113323;1,96252209793262e+03
20605113324;1,21907429600499e+03
20605113325;3,35309427951103e+02
20605113326;2,90820987657938e+03
20605113327;3,27544654382564e+03
20605113328;3,12938381321384e+03
20605113329;1,65963693446886e+03
20605113330;3,09884652494828e+03
20605113331;2,96502569935752e+03
20605113332;2,55590512976436e+03
20605113333;1,10317860779392e+03
20605113334;4,45323152356204e+03
20605113335;3,13528541315420e+03
20605113336;3,15887079899037e+03
20605113337;2,42732442356488e+03
20605113338;1,81587125202915e+03
20605113339;1,11202088956016e+03
20605113340;4,71061870122956e+03
20605113341;4,61807588419373e+03
20605113342;5,14725906329443e+03
20605113343;1,60562008016691e+03
20605113344;2,93430454969594e+03
20605113345;3,12089265173872e+03
20605113346;2,35095292894137e+03
20605113347;3,21658291344987e+03
20605113348;3,51095133936583e+03
20605113349;1,92631369177252e+03
20605113350;3,79847332438476e+03
20605113351;2,77831073320173e+03
20605113352;3,38684539738992e+03
20605113353;2,08228342475149e+03
20605113354;2,56171874424459e+03
20605113355;2,86252063365577e+03
20605113356;3,27294676334031e+03
20605113401;8,50489002071105e+02
20605113402;7,38709307525756e+02
20605113403;5,23076836168528e+02
20605113404;9,63598937871429e+02
20605113405;1,77254709001511e+03
20605113406;1,89106210963844e+03
20605113407;1,70841869876725e+03
20605113408;8,15615809361225e+02
20605113409;1,14826883820952e+03
20605113410;1,01002772069824e+03
20605113411;1,53415456814866e+03
20605113412;1,99980950257533e+03
20605113413;8,98901122609355e+02
20605113414;3,34520057147523e+02
20605113415;4,23987281288026e+02
20605113416;4,29798197338506e+02
20605113417;8,06258846497722e+02
20605113418;8,55939319864196e+02
20605113419;3,45982166497113e+02
20605113420;8,20920481465222e+02
20605113421;8,00677646576530e+02
20605113422;1,22876551008956e+03
20605113423;1,81603853685572e+03
20605113424;1,91467509451135e+03
20605113425;1,97451490702154e+03
20605113426;2,11692893653378e+03
20605113427;2,72351619973620e+03
20605113428;1,48835225843354e+03
20605113429;1,24178215155698e+03
20605113430;1,18032158066193e+03
20605113431;1,35228218179247e+03
20605113432;1,15149057326712e+03
20605113433;1,38947838332577e+03
20605113434;1,72536313654955e+03
20605113435;1,37204718026078e+03
20605113436;1,09317005296704e+03
20605113437;1,03572427216247e+03
20605113438;7,85355490272540e+02
20605113439;2,98232189703706e+03
20606113501;3,07343813016690e+03
20606113502;2,34398413004417e+03
20606113503;1,95611248227258e+03
20606113504;2,03259459759721e+03
20606113505;2,20065385426342e+03
20606113506;2,32768899704900e+03
20606113507;2,55617610188100e+03
20606113508;2,45712430660222e+03
20606113509;1,86944560726953e+03
20606113510;2,21305437271975e+03
20606113511;2,19456821059151e+03
20606113512;2,05703454752895e+03
20606113513;1,71587130526133e+03
20606113514;1,68512958365782e+03
20606113515;2,02669736015215e+03
20606113516;2,34830851937768e+03
20606113517;2,35066310887839e+03
20606113518;2,69897401244209e+03
20606113519;2,89112947451910e+03
20606113602;2,36581269764011e+03
20606113603;2,02660333995061e+03
20606113604;2,29336315736595e+03
20606113605;4,28430123236822e+03
20606113606;1,88512436608600e+03
20606113607;3,48860442613813e+03
20606113608;2,44067280081512e+03
20606113609;2,36467086821851e+03
20606113610;2,26287227005050e+03
20606113611;1,75956138734596e+03
20606113612;2,50246914673949e+03
20606113613;2,01837820508240e+03
20606113614;2,80925042903331e+03
20606113615;2,48023102992241e+03
20606113616;2,67049275416901e+03
20606113617;1,94862445106297e+03
20606113618;2,11000554749169e+03
20606113619;2,31485532111009e+03
20606113620;1,88261664094757e+03
20606113621;2,11090616178787e+03
20606113622;1,50411574114416e+03
20606113623;1,91650826033484e+03
20606113624;1,95680549705619e+03
20606113625;1,80474511477144e+03
20606113626;1,54015390817478e+03
20606113627;1,19370215061365e+03
20606113628;1,14296804079855e+03
20606113629;1,76495900784725e+03
20606113630;1,57895442147805e+03
20606113631;1,72420600155357e+03
20606113632;1,46104156012500e+03
20606113633;1,81423840481847e+03
20606113634;1,65494830408968e+03
20606113635;2,13102101494042e+03
20606113636;1,87111469976369e+03
20606113637;1,87141149929852e+03
20606113638;2,12446906032711e+03
20606113639;1,78413363458894e+03
20606113640;1,64854826370156e+03
20606113641;2,06012193768947e+03
20606113642;2,47544629554813e+03
20606113643;2,21764426932070e+03
20606113701;5,19459255539580e+02
20606113702;1,65572550375465e+03
20606113703;2,91113895784485e+03
20606113704;2,78614232649093e+03
20606113705;7,79218752842795e+02
20606113706;3,29066839730030e+03
20606113707;2,33892052846508e+03
20606113708;2,28765748629257e+03
20606113709;1,27501616540251e+03
20606113710;1,48149478089519e+03
20606113711;2,26846904956564e+03
20606113712;1,56660115622212e+03
20606113713;2,35342381006941e+03
20606113714;2,03719021823603e+03
20606113715;1,99077754381566e+03
20606113716;2,49027888897830e+03
20606113718;2,78757871487799e+03
20606113719;2,25629220114926e+03
20606113720;1,37502788456783e+03
20606113721;6,35331545295376e+02
20606113722;1,30373208264899e+03
20606113723;1,59701804832759e+03
20606113724;2,20960866822715e+03
20606113725;1,45527572854456e+03
20606113726;1,13797908846487e+03
20606113727;2,00403797211484e+03
20606113728;2,51896636595346e+03
20606113730;2,64237426552436e+03
20606113731;2,90254475595467e+03
20606113732;2,73494358515665e+03
20606113733;2,91965069761061e+03
20606113734;2,11207141356950e+03
20606113735;2,13434953688355e+03
20606113801;1,34439834396447e+03
20606113802;1,60326237002845e+03
20606113803;1,04254503092649e+03
20606113804;9,47461544745280e+02
20606113805;1,38054702334677e+03
20606113806;3,76232202347398e+02
20606113807;1,49838516742084e+03
20606113808;1,02085325633186e+03
20606113809;7,29807480212015e+02
20606113810;1,63575168201596e+03
20606113811;1,13160063683619e+03
20606113812;1,43485038498123e+03
20606113813;7,17024997176014e+02
20606113814;1,46867408749610e+03
20606113815;1,58271461695298e+03
20606113816;1,70737836744093e+03
20606113817;5,77966195056723e+02
20606113818;4,16789491181268e+02
20606113819;3,10981257620049e+02
20606113820;1,12617278536896e+03
20606113821;1,85522025920806e+02
20606113822;1,89019986824897e+02
20606113823;1,49291613871396e+03
20606113824;1,50000000000019e+02
20606113825;1,48780757121116e+03
20606113826;1,83403527934321e+03
20606113827;1,68102870037937e+03
20606113828;1,63783639227520e+03
20606113829;1,73958665380238e+03
20606113830;1,31778593230808e+03
20606113831;1,26823651020627e+03
20606113832;1,60126671954244e+03
20607113901;1,54543950910767e+03
20607113902;1,08826338334939e+03
20607113903;4,81033656328037e+03
20607113904;1,42081234400021e+03
20607113905;4,72202765665659e+03
20607113906;2,31400206152553e+03
20607113907;3,90775331244035e+03
20607113908;1,13387379544270e+03
20607113909;1,23983811149952e+03
20607113910;1,22835723415866e+03
20607113911;4,44281184127099e+03
20607114001;4,62099205858446e+03
20607114002;3,32740346929777e+03
20607114003;3,07316453675807e+03
20607114004;1,94611377340606e+03
20607114005;4,07445724804966e+03
20607114006;2,64727354415135e+03
20607114007;2,65484129574931e+03
20607114008;3,28711532722647e+03
20607114009;2,59393365708849e+03
20607114010;1,49697384110170e+03
20607114011;7,69906443827778e+02
20607114012;1,12508782183372e+03
20607114013;1,46295001711357e+03
20607114014;1,80259025384119e+03
20607114015;2,36924130577766e+03
20607114016;1,64818621879935e+03
20607114017;3,36949806147490e+03
20607114018;1,44816316704481e+03
20607114019;2,08943182333478e+03
20607114020;3,25824819154818e+03
20607114021;3,44425195190197e+03
20607114022;3,05108176918610e+03
20607114023;2,88793789705663e+03
20607114101;8,97169272758008e+02
20607114102;1,32639140698849e+03
20607114103;5,42213442372252e+03
20607114104;2,68245129562853e+03
20607114105;1,56503232672769e+03
20607114106;5,01548543295727e+03
20607114107;3,95548097462128e+03
20607114108;2,82821549740723e+03
20607114109;2,60693885949019e+03
20607114110;3,38051796799641e+03
20607114111;2,14460507909258e+03
20607114112;2,92782926551421e+03
20607114113;2,46545028395182e+03
20607114114;2,59941664980910e+03
20607114201;3,50859030040023e+03
20607114202;2,45906154029154e+03
20607114203;3,81841845281181e+03
20607114204;1,99732804954857e+03
20607114205;2,14699534780218e+03
20607114206;6,00044517397612e+03
20607114207;3,81205191397396e+03
20607114208;1,63644889605981e+03
20607114209;2,61199762992569e+03
20607114210;2,65411438836815e+03
20607114211;2,26897389843282e+03
20607114212;1,65189708282550e+03
20607114213;3,01819798853233e+03
20607114214;5,04397831463819e+03
20607114215;7,61049471927370e+03
20607114216;1,44696423066296e+03
20607114217;2,75997315442846e+03
20607114218;3,02915176175945e+03
20607114219;2,80261354690108e+03
20607114220;1,91472371804220e+03
20607114221;2,59264513871139e+03
20607114222;1,45842284592423e+03
20607114223;2,62976293557366e+03
20607114301;1,13617427658734e+03
20607114302;1,15703639971707e+03
20607114303;2,62926963356107e+03
20607114304;2,85098473134475e+03
20607114305;1,79168456757275e+03
20607114306;1,53445811888539e+03
20607114307;1,51479395331043e+03
20607114308;2,56376241475705e+03
20607114309;2,30761745696003e+03
20607114310;1,63847411394964e+03
20607114311;1,86794693657961e+03
20607114312;1,52014008777151e+03
20607114313;2,02199706518559e+03
20607114314;2,11956607587771e+03
20607114315;1,85916238351251e+03
20607114316;1,74003858069482e+03
20607114317;2,75168533455440e+03
20607114318;2,26871634133473e+03
20607114319;3,77131586765999e+03
20607114320;3,70509279213873e+03
20607114321;2,33710911112477e+03
20607114322;1,80414564526718e+03
20607114323;1,48276066237311e+03
20607114324;1,27689278939694e+03
20607114325;1,94242355786366e+03
20607114326;1,89173105230329e+03
20607114327;1,53525108699471e+03
20607114401;3,26706944483976e+03
20607114402;1,49073603008826e+03
20607114403;2,79206091854529e+03
20607114404;3,40483735387490e+03
20607114405;1,78067499333931e+03
20607114406;1,98463201432235e+03
20607114407;1,89399005275320e+03
20607114408;5,02441964766480e+03
20607114409;4,59294171189906e+03
20607114410;1,53872682540368e+03
20607114411;2,88913550914609e+03
20607114412;1,51980141744987e+03
20607114413;1,28098316251643e+03
20607114414;8,46404744761564e+02
20607114415;9,09934025969365e+02
20607114416;9,97097974806188e+02
20607114417;1,34601910904054e+03
20607114418;4,90754924244667e+02
20607114419;9,11040903113864e+02
20607114420;1,79783283347631e+03
20607114421;1,94584607509279e+03
20607114422;1,92009778055025e+03
20607114423;1,60743513678663e+03
20607114424;3,93952259277167e+03
20607114425;3,96525576745781e+03
20607114426;3,79952185390714e+03
20607114427;1,43768113937750e+03
20607114428;1,01974036983683e+03
20607114429;1,06320362507355e+03
20607114430;8,23323240923567e+02
20607114431;1,19749756767256e+03
20607114432;3,42333390242563e+03
20607114433;3,56361531233526e+03
20607114434;2,67460948216740e+03
20607114435;2,85671793915076e+03
20607114436;1,58299305544966e+03
20607114437;4,31081957008436e+03
20607114438;5,22180855612188e+03
20607114439;3,12335436019991e+03
20607114440;1,49096023802812e+03
20607114441;2,02136332557628e+03
20607114442;1,60770050654641e+03
20607114443;7,77681599489319e+02
20607114446;3,64553109548758e+03
20607114447;2,65370677188457e+03
20607114448;1,33094688610692e+03
20607114449;1,60374645017376e+03
20607114450;1,81572784916216e+03
20607114451;2,04668542705909e+03
20607114452;4,58174814295758e+03
20607114453;4,63685794323178e+03
20607114454;1,62949180916002e+03
20607114455;8,89655901804630e+02
20607114456;4,38266269313752e+03
20607114457;1,69668874927295e+03
20607114458;3,15916694113451e+03
20607114459;1,82871039224960e+03
20607114460;2,83381574256491e+03
20607114461;7,38228144329268e+02
20607114462;3,06268948703081e+03
20607114463;2,53604464107435e+03
20607114464;1,78910721135429e+03
20607114465;1,31675195013764e+03
20607114466;3,07890542629007e+03
20607114501;2,67035170402996e+03
20607114502;8,85010635290028e+02
20607114503;2,29858474305247e+02
20607114504;5,30577038811451e+02
20607114505;2,48863154816084e+03
20607114506;2,25476485095133e+02
20607114507;4,73243660994267e+02
20607114508;2,27058098481418e+02
20607114509;3,70680532662912e+01
20607114510;3,50193821507887e+02
20607114511;3,42451917444412e+02
20607114512;6,88361008316541e+01
20607114513;3,95053949653282e+02
20607114514;1,35710078726854e+03
20607114515;2,73121835828567e+03
20607114516;1,23304490720694e+03
20607114517;7,37797555852780e+02
20607114518;1,46728342995853e+03
20607114519;9,29931057315499e+02
20607114520;1,49277842218984e+02
20607114521;1,01216142464819e+03
20701114601;5,17439163236257e+02
20701114602;7,27810177226838e+02
20701114603;2,89908494811309e+02
20701114604;3,44151689731932e+02
20701114605;5,57256522327581e+02
20701114606;3,55070226456441e+02
20701114607;3,98003399802395e+02
20701114608;7,12627041261587e+02
20701114609;4,09538057689276e+02
20701114610;7,59849745226209e+02
20701114611;4,39171140491580e+02
20701114612;2,94537316666660e+02
20701114613;3,39232808189592e+02
20701114614;3,94167438630547e+02
20701114615;3,83251276218821e+02
20701114616;3,93338092166768e+02
20701114617;1,35120086766303e+02
20701114618;1,29412449351443e+02
20701114619;1,41158343170232e+02
20701114701;7,78359257092166e+02
20701114702;4,87339043816195e+02
20701114703;1,06487187923263e+03
20701114704;2,02082830667548e+02
20701114705;6,34648699591880e+02
20701114706;4,78063219084912e+02
20701114707;5,76997415590535e+02
20701114708;4,72762528525069e+02
20701114709;9,77001169685389e+02
20701114710;6,06618843943763e+02
20701114711;8,67395954980985e+02
20701114712;6,88995067200092e+02
20701114713;2,47786980429669e+02
20701114714;8,73456872637213e+02
20701114715;1,61892763885363e+02
20701114716;1,10859537776182e+03
20701114717;7,52779041401531e+02
20701114718;6,07623129611943e+02
20701114719;4,83271862914449e+02
20701114720;2,15874866818280e+02
20701114721;1,00578315586483e+02
20701114722;8,13818372733790e+01
20701114723;8,54822550449460e+02
20701114724;9,29857668430756e+02
20701114725;7,57663741308890e+02
20701114726;7,59007548968914e+02
20701114727;3,31887597100606e+02
20701114728;6,41095011741655e+02
20701114729;1,07497540322407e+02
20701114730;6,53945223556053e+02
20701114731;6,51524237504472e+02
20701114732;7,67629921150229e+02
20701114733;7,84879043740027e+02
20701114734;2,66651533192469e+02
20701114735;1,01847929202616e+03
20701114801;5,80744841917338e+02
20701114802;2,53499287633106e+02
20701114803;2,25856241504745e+02
20701114804;5,88417660928505e+01
20701114805;2,21892723010065e+02
20701114806;6,41210937441866e+02
20701114807;5,52046393522848e+02
20701114808;4,43614032263436e+02
20701114809;2,50230907288788e+02
20701114810;1,20169296567492e+02
20701114811;2,87567691286622e+02
20701114812;4,99251648496461e+02
20701114813;6,02261334111490e+02
20701114814;9,16695443782032e+02
20701114815;7,09790352813488e+02
20701114816;4,21876718618140e+02
20701114817;5,25898784238099e+02
20701114818;4,95095143691742e+02
20701114819;4,55696733292695e+02
20701114820;1,69349770929459e+03
20701114821;1,68230030917296e+03
20701114822;6,25004952652641e+02
20701114823;2,70635725949779e+02
20701114824;9,97711620902177e+02
20701114825;6,18124362800126e+02
20701114826;5,44479018233443e+01
20701114827;4,21618544083554e+02
20701114828;3,74055190858329e+02
20701114829;2,94809580660196e+02
20701114830;3,77747535357962e+02
20701114831;1,01778185155427e+03
20701114832;6,05005407478478e+02
20701114833;9,04056870594830e+01
20701114834;6,53153191861872e+02
20701114835;1,66904153074478e+02
20701114836;2,94236083231113e+02
20701114837;4,63724781666215e+02
20701114838;5,71022365143674e+02
20701114839;3,14901564906234e+02
20701114840;4,96160834135043e+02
20701114841;4,50650272274491e+02
20701114842;5,21545660684090e+02
20701114843;1,10134293965000e+02
20701114844;1,56139239696693e+02
20701114845;2,82590303339838e+02
20701114846;1,31872560822047e+02
20701114847;3,87274188548447e+02
20701114848;3,83894278954490e+02
20701114849;6,67912593148093e+02
20701114850;1,07373108706646e+03
20701114851;2,92963254470388e+02
20701114852;5,32667667147091e+02
20701114901;7,83699105852558e+02
20701114902;9,17491660143761e+02
20701114903;1,41814320613725e+03
20701114904;2,90807056100986e+03
20701114905;8,55470513192893e+02
20701114906;1,66141969343617e+03
20701114907;3,11542570005048e+03
20701114908;1,87739412052699e+03
20701114909;8,13047256631073e+02
20701114910;4,62645328895780e+02
20701114911;9,07383196151112e+02
20701114912;1,21237328790741e+03
20701114913;1,32202810274493e+03
20701114914;2,69929055751195e+02
20701114915;1,32179153635657e+03
20701114916;6,76513810830191e+02
20701114917;1,01821706411753e+03
20701114918;1,08030309456799e+03
20701114919;6,50412219518597e+02
20701114920;2,53190553777671e+02
20701114921;2,17092894808837e+02
20701114922;1,06118053698124e+03
20701114923;1,27416229939812e+02
20701114924;5,78320648989495e+02
20701114925;8,94131720573916e+02
20701114926;9,30467212028839e+01
20701114927;1,12437087563019e+03
20701114928;2,12106082165092e+03
20701114929;6,86863279807442e+02
20701114930;5,60498671774952e+02
20701114931;4,92745667692649e+02
20701114932;8,44838838590890e+02
20701114933;6,32109018551857e+02
20701114934;5,60818694591935e+02
20701114936;2,43266637593174e+01
20701114937;5,83502164946483e+02
20701114938;4,19294298844621e+01
20701114939;1,75608831880318e+02
20701114940;4,76260913670068e+02
20701114941;4,33688033428341e+02
20701114942;1,17836083320458e+03
20701114943;9,03691848733631e+02
20701114944;7,77953267644746e+02
20701114945;7,05337193236359e+02
20701114946;1,19962551829059e+03
20701114947;3,58713410392630e+02
20701114948;1,26999999999983e+02
20701114949;7,37526381882115e+02
20701114950;7,79122017042148e+02
20701114951;6,95960127901768e+02
20701115001;4,89646098005424e+02
20701115002;5,60025556745324e+02
20701115003;5,97869228598307e+02
20701115004;5,61419491347377e+02
20701115005;1,43756195395274e+02
20701115006;2,29070228520878e+02
20701115007;2,30574500513800e+02
20701115008;8,12233594011754e+02
20701115009;4,31360643770759e+02
20701115010;2,50759207336479e+02
20701115011;3,78692796194182e+02
20701115012;7,52490967964355e+02
20701115013;4,40432557106086e+02
20701115014;7,20605372333110e+02
20701115015;7,07660158923671e+02
20701115016;3,00258852504288e+02
20701115017;3,43835492332340e+02
20701115018;4,47823650103855e+02
20701115019;7,18112120942339e+02
20701115020;3,01447122681779e+02
20701115021;4,15825000212777e+02
20701115022;1,47929575901630e+02
20701115023;3,70773802215619e+02
20701115024;4,42251040354763e+02
20701115025;1,55370526991746e+02
20701115026;1,49431104224346e+02
20701115028;3,38361612193032e+02
20701115029;2,71921273708835e+02
20701115030;4,35820077195772e+02
20701115031;7,35043497444942e+02
20701115032;1,55346690944710e+02
20701115033;1,20838278326905e+02
20701115034;1,82910765094656e+02
20701115035;3,44990787799742e+02
20701115036;5,42442070194241e+02
20701115037;1,87580421320011e+02
20701115038;3,85484036005646e+01
20701115039;2,96843898117116e+02
20701115040;7,37514423116360e+02
20701115041;6,32616938676172e+02
20701115101;9,77185779123282e+02
20701115102;1,09565393246690e+03
20701115103;1,46724152583425e+03
20701115104;1,09731420817199e+03
20701115105;6,29368955868992e+02
20701115106;1,31563298516395e+03
20701115107;1,36627733760416e+03
20701115108;1,04930171111744e+03
20701115109;1,16139195953877e+03
20701115110;6,30410852545083e+02
20701115111;5,78988109359609e+02
20701115112;3,79673723882108e+02
20701115113;1,47082922060523e+03
20701115114;3,97786165348089e+03
20701115115;1,98814270467654e+03
20701115116;1,45578816932516e+03
20701115117;6,03219098918634e+02
20701115118;1,23835555829681e+03
20701115119;2,51074413914858e+03
20701115120;1,20082225866053e+03
20701115121;2,22878427037872e+03
20701115122;2,46739615368154e+03
20701115123;3,50976190486647e+03
20701115124;1,40776086718664e+03
20701115125;1,71049023966386e+03
20701115126;2,47365529693099e+02
20701115127;2,22508830904599e+03
20701115128;3,58527268817763e+03
20701115129;1,79180431267131e+03
20701115130;2,33479445741008e+02
20701115131;9,75220888828177e+02
20701115132;1,11257389348191e+03
20701115133;1,32122681122163e+02
20701115134;1,19136751509754e+03
20701115135;1,40229916451889e+03
20701115136;7,99553369464763e+02
20701115137;2,16563157663051e+03
20701115138;3,19291608408086e+03
20701115139;1,58035034332333e+03
20701115140;1,36598809430015e+03
20701115141;1,26913389361653e+03
20701115142;1,03112524637502e+03
20701115143;4,01084287267812e+02
20701115144;4,99865425311518e+02
20701115145;5,81439666875028e+02
20701115146;6,16262924689267e+02
20701115147;2,87367737208542e+03
20701115201;2,39998770142791e+03
20701115202;5,22695087826840e+02
20701115203;2,30281803740296e+02
20701115204;1,62576885534103e+02
20701115205;4,76786430216856e+02
20701115206;5,55045374433839e+02
20701115207;9,18932203379697e+02
20701115208;5,86982933087381e+02
20701115209;2,09542932858680e+03
20701115210;6,32092777502627e+02
20701115211;8,67104228450307e+02
20701115212;9,58867752157255e+02
20701115213;5,64224687319938e+02
20701115214;1,61480628560181e+02
20701115215;2,09445642214172e+03
20701115216;7,16884658378827e+02
20701115217;4,45030839356991e+02
20701115218;3,20490809332442e+02
20701115219;3,26066058420800e+02
20701115220;4,04649434859159e+02
20701115221;3,11118317039901e+03
20701115222;1,02255946711430e+03
20701115223;1,57714464161630e+03
20701115224;2,13776974756622e+03
20701115225;1,95758786968758e+03
20701115226;2,01946756414167e+02
20701115227;3,45398310500215e+02
20701115228;4,21429325120368e+02
20701115229;2,17365842354528e+02
20701115230;9,04764302472200e+01
20701115231;1,91144135075627e+03
20701115301;2,45141337366770e+03
20701115302;1,36722353280807e+03
20701115303;2,37091145698799e+02
20701115304;1,76527512344972e+03
20701115305;9,01085624088965e+02
20701115306;9,03193886528441e-01
20701115307;3,44489075650896e+02
20701115308;2,98998861844238e+02
20701115309;1,51590801771586e+02
20701115310;1,44436474542477e+03
20701115311;8,04478237908298e+02
20701115312;8,92638045042502e+02
20701115313;4,94185085636079e+02
20701115314;6,45097197902957e+02
20701115315;7,28078431994156e+02
20701115316;1,58004284188698e+03
20701115317;2,26996903929320e+03
20701115318;7,67390997763461e+02
20701115319;3,53859352110963e+02
20701115320;4,47660432293315e+02
20701115321;5,01748098544456e+02
20701115322;1,27056935872852e+02
20701115323;1,04667966748317e+03
20701115324;1,08524836661005e+03
20701115325;6,68748900621849e+02
20701115326;5,96461873716598e+02
20701115327;4,78316730721593e+02
20701115328;8,72871819344102e+02
20701115329;5,05086213524443e+02
20701115330;1,14117691741823e+03
20701115332;7,45244146421586e+02
20701115333;1,28794783411264e+03
20701115334;7,71673995454454e+02
20701115335;1,36924653420813e+03
20701115336;1,89580951997716e+03
20701115337;7,82136051269025e+02
20701115338;8,35921974029781e+02
20701115339;5,93832938528275e+02
20701115340;3,77021464670486e+02
20701115341;1,11385081828602e+03
20701115342;1,49223739158929e+03
20701115343;1,21513262430983e+03
20701115344;1,01341816535317e+03
20701115345;4,11484677078364e+02
20701115346;2,01438803399544e+03
20701115347;1,79890896277636e+03
20701115349;9,81024739383896e+02
20701115350;4,46097828646169e+02
20701115351;8,63647700897612e+02
20701115352;1,26445473146129e+02
20701115353;1,09376129254733e+03
20701115354;3,08267658699421e+02
20701115355;5,32674860689863e+02
20701115356;1,69382898707086e+03
20701115357;1,32890209769108e+03
20701115358;4,82970718335822e+02
20701115359;1,30892927569673e+03
20701115360;2,13599510625307e+03
20701115361;6,38878939744494e+02
20701115401;7,31223287596814e+02
20701115402;1,47192707311637e+03
20701115403;8,40318351997055e+02
20701115404;9,93479545724854e+02
20701115405;8,00853063765366e+02
20701115406;1,21130412657978e+03
20701115407;9,10268916981802e+02
20701115408;2,52802929940373e+02
20701115409;1,37346197681766e+03
20701115410;1,64740660437345e+03
20701115411;1,10621235315019e+03
20701115412;5,57778706496599e+02
20701115413;8,83023694850349e+02
20701115414;8,43134520949166e+02
20701115415;1,34093978414016e+03
20701115416;1,06823793368391e+03
20701115417;9,60723127709351e+02
20701115418;1,24597410641302e+02
20701115501;3,42165555744091e+02
20701115502;6,10240645622313e+02
20701115503;3,07285123710663e+02
20701115504;6,01845349730995e+02
20701115505;4,08411030494306e+02
20701115506;4,93830517867005e+02
20701115507;4,80739899850099e+02
20701115508;3,44754646864398e+02
20701115509;2,42368855020494e+02
20701115510;1,76311940251274e+02
20701115511;1,23488413191520e+03
20701115512;1,46640835469762e+03
20701115513;1,18332238003478e+03
20701115514;6,50317507545697e+02
20701115515;8,98250352203742e+02
20701115516;6,45573382587503e+02
20701115517;1,01777109464185e+03
20701115518;7,11485820393684e+02
20701115519;9,99546958258710e+01
20701115520;3,70414603334594e+02
20701115521;6,89366671909383e+02
20701115522;4,03792823521966e+02
20701115523;8,96518572992724e+02
20701115524;3,72592737942364e+02
20701115525;6,98048711934087e+02
20701115526;4,13693950857510e+02
20701115527;5,21932905055532e+02
20701115528;6,39017406528424e+02
20701115529;4,96513914029007e+02
20701115530;5,83276663738358e+02
20701115531;1,01035810698579e+03
20701115532;8,55296940588044e+02
20701115533;3,01720126165175e+02
20701115534;6,35171667860635e+02
20701115535;5,47678741973032e+02
20701115536;8,19170319150822e+02
20701115537;8,02579813538916e+02
20701115538;7,79479451860921e+02
20701115539;4,88121968663280e+02
20701115540;1,11823445422696e+03
20701115541;2,23220770744863e+02
20701115542;9,93536076285690e+02
20701115543;3,09877091161539e+02
20702115601;9,39985845347736e+01
20702115602;8,21197329224355e+01
20702115603;5,16938283380729e+02
20702115604;8,36201763664246e+02
20702115605;6,34904931819012e+02
20702115606;1,28130053943244e+02
20702115607;7,07984239407187e+02
20702115608;9,74289568211423e+01
20702115609;7,17641370497661e+02
20702115610;1,72493838490394e+02
20702115611;1,22667870041171e+02
20702115612;1,34012770823446e+02
20702115613;6,32825520617973e+02
20702115614;2,06937690879436e+02
20702115615;1,25289887356661e+02
20702115616;9,09869746668523e+02
20702115617;6,09903590639816e+02
20702115618;8,49142082674979e+02
20702115619;9,23529139784404e+02
20702115620;3,32311931856456e+02
20702115621;2,94966723620493e+02
