sa1_code_2016;LRT;subway;rail;bus;ferry;cable_tram;aerial_lift;funicular;trolleybus;monorail
20101100806;0,00000000000000e+00;0;0,00000000000000e+00;1,71762637894996e+02;0;0;0;0;0;0
20101100807;0,00000000000000e+00;0;0,00000000000000e+00;4,64497235658347e+02;0;0;0;0;0;0
20101100808;0,00000000000000e+00;0;0,00000000000000e+00;1,26732522811590e+02;0;0;0;0;0;0
20101100809;0,00000000000000e+00;0;0,00000000000000e+00;4,07085827477921e+02;0;0;0;0;0;0
20101100810;0,00000000000000e+00;0;0,00000000000000e+00;1,01255076969969e+02;0;0;0;0;0;0
20101100811;0,00000000000000e+00;0;0,00000000000000e+00;1,71362326958021e+02;0;0;0;0;0;0
20101100812;0,00000000000000e+00;0;0,00000000000000e+00;1,98445036268990e+02;0;0;0;0;0;0
20101100813;0,00000000000000e+00;0;0,00000000000000e+00;2,84138682558613e+02;0;0;0;0;0;0
20101100814;0,00000000000000e+00;0;1,12357596683371e+01;1,28145466863999e+02;0;0;0;0;0;0
20101100815;0,00000000000000e+00;0;1,34971304202099e+01;5,57231102760328e+02;0;0;0;0;0;0
20101100816;0,00000000000000e+00;0;0,00000000000000e+00;1,67352476873830e+01;0;0;0;0;0;0
20101100818;0,00000000000000e+00;0;0,00000000000000e+00;4,16297959735523e+01;0;0;0;0;0;0
20101100820;0,00000000000000e+00;0;0,00000000000000e+00;1,33268140369032e+02;0;0;0;0;0;0
20101100821;0,00000000000000e+00;0;0,00000000000000e+00;1,93744839403274e+02;0;0;0;0;0;0
20101100822;0,00000000000000e+00;0;0,00000000000000e+00;4,57913616503091e+02;0;0;0;0;0;0
20101100823;0,00000000000000e+00;0;0,00000000000000e+00;4,61042723552703e+01;0;0;0;0;0;0
20101100824;0,00000000000000e+00;0;2,65173148846030e+01;4,55498781846110e+02;0;0;0;0;0;0
20101100825;0,00000000000000e+00;0;6,94708357968735e+00;1,16917743969885e+02;0;0;0;0;0;0
20101100826;0,00000000000000e+00;0;0,00000000000000e+00;4,24682882957626e+02;0;0;0;0;0;0
20101100827;0,00000000000000e+00;0;0,00000000000000e+00;1,42585130477421e+02;0;0;0;0;0;0
20101100828;0,00000000000000e+00;0;0,00000000000000e+00;2,41719488685544e+02;0;0;0;0;0;0
20101100829;0,00000000000000e+00;0;0,00000000000000e+00;2,44864670571665e+02;0;0;0;0;0;0
20101100830;0,00000000000000e+00;0;0,00000000000000e+00;1,86206113244801e+02;0;0;0;0;0;0
20101100831;0,00000000000000e+00;0;0,00000000000000e+00;7,26286710856465e+01;0;0;0;0;0;0
20101100832;0,00000000000000e+00;0;0,00000000000000e+00;3,91657282472335e+02;0;0;0;0;0;0
20101100833;0,00000000000000e+00;0;0,00000000000000e+00;2,65804392860597e+02;0;0;0;0;0;0
20101100834;0,00000000000000e+00;0;0,00000000000000e+00;2,90754920189166e+02;0;0;0;0;0;0
20101100835;0,00000000000000e+00;0;0,00000000000000e+00;4,48171111185363e+01;0;0;0;0;0;0
20101100836;0,00000000000000e+00;0;0,00000000000000e+00;4,99114561358024e+01;0;0;0;0;0;0
20101100837;0,00000000000000e+00;0;0,00000000000000e+00;1,11992524989241e+01;0;0;0;0;0;0
20101100838;0,00000000000000e+00;0;0,00000000000000e+00;1,16505631929264e+00;0;0;0;0;0;0
20101100839;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100840;0,00000000000000e+00;0;0,00000000000000e+00;6,86988745151888e+00;0;0;0;0;0;0
20101100841;0,00000000000000e+00;0;0,00000000000000e+00;2,57195636200561e+01;0;0;0;0;0;0
20101100842;0,00000000000000e+00;0;0,00000000000000e+00;3,99207040896609e-02;0;0;0;0;0;0
20101100843;0,00000000000000e+00;0;0,00000000000000e+00;1,22752831180773e+01;0;0;0;0;0;0
20101100844;0,00000000000000e+00;0;0,00000000000000e+00;4,55259378914331e+01;0;0;0;0;0;0
20101100845;0,00000000000000e+00;0;0,00000000000000e+00;2,84413845684714e+00;0;0;0;0;0;0
20102100901;0,00000000000000e+00;0;3,62747802392494e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100902;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100903;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100904;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100905;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100906;0,00000000000000e+00;0;4,68340932446235e-01;2,40629686692880e-02;0;0;0;0;0;0
20102100907;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100908;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100909;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100910;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100911;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20102100912;0,00000000000000e+00;0;1,52744271808577e-01;0,00000000000000e+00;0;0;0;0;0;0
20102100913;0,00000000000000e+00;0;8,22652083127987e+00;1,32224872481441e+00;0;0;0;0;0;0
20102100914;0,00000000000000e+00;0;6,00000000000029e+01;9,47810324038755e+00;0;0;0;0;0;0
20102100915;0,00000000000000e+00;0;2,40777383190919e+01;4,07986914921106e+00;0;0;0;0;0;0
20102100916;0,00000000000000e+00;0;5,69729320639876e+01;4,18575992427499e+00;0;0;0;0;0;0
20102100917;0,00000000000000e+00;0;6,71802663357070e-05;7,88044436969238e-02;0;0;0;0;0;0
20102101001;0,00000000000000e+00;0;7,83382441541598e-02;1,50465973310431e+00;0;0;0;0;0;0
20102101002;0,00000000000000e+00;0;1,52802418943604e+00;6,49593216684801e+00;0;0;0;0;0;0
20102101003;0,00000000000000e+00;0;3,24400640811235e+00;1,51975509604525e+02;0;0;0;0;0;0
20102101004;0,00000000000000e+00;0;3,45927824435867e-01;2,41939359751519e+01;0;0;0;0;0;0
20102101005;0,00000000000000e+00;0;3,99301473807627e+00;1,45479672236598e+02;0;0;0;0;0;0
20102101006;0,00000000000000e+00;0;3,07525806487721e-03;1,92773851418971e+01;0;0;0;0;0;0
