LRT,subway,rail,bus,ferry,cable_tram,aerial_lift,funicular,trolleybus,monorail
0,0,0,87.2338806246785,0,0,0,0,0,0
0,0,1.9114880989394099,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.2504026387021234,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.07639705231644972,0,0,0,0,0,0,0
0,0,4.344549330792096,0.6302927096433685,0,0,0,0,0,0
0,0,32.000000000001066,0.26926900261614023,0,0,0,0,0,0
0,0,12.842468144831429,1.2013412099803675,0,0,0,0,0,0
0,0,30.337009710949715,1.2210944160747887,0,0,0,0,0,0
0,0,3.171530913742453e-5,0.0017311101359326465,0,0,0,0,0,0
0,0,0.03937085703114734,1.1148675992051404,0,0,0,0,0,0
0,0,0.7637967511508227,4.5487760411896225,0,0,0,0,0,0
0,0,1.6230758949080244,106.05241071257662,0,0,0,0,0,0
0,0,0.171751101307289,18.008193796971476,0,0,0,0,0,0
0,0,1.9957305736485775,102.5688839732333,0,0,0,0,0,0
0,0,0.0016214396799873081,14.396001433379123,0,0,0,0,0,0
0,0,0,0.9575405835309012,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.9340302321903585,1.5673807519450909,0,0,0,0,0,0
0,0,0.10776205300777611,0.2225230804500482,0,0,0,0,0,0
0,0,0.008383462706862506,0.0010910447638326213,0,0,0,0,0,0
0,0,0,0.03239243892171268,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.8881390294705697,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.427435979404753,58.70172777547712,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.006022946723932154,11.207120654842043,0,0,0,0,0,0
0,0,0.21100235272151943,0.06382159556331717,0,0,0,0,0,0
0,0,0,5.301431512416491,0,0,0,0,0,0
0,0,0.019232076217569113,0,0,0,0,0,0,0
0,0,0,0.09267961461563057,0,0,0,0,0,0
0,0,0,0.04863275364284418,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.09457811663864299,0,0,0,0,0,0
0,0,0,1.058959554152476,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1.9759102203670427,0,0,0,0,0,0
0,0,0,0.7650149145751286,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.0884214293441348,0,0,0,0,0,0
0,0,0,0.5590952004404249,0,0,0,0,0,0
0,0,0,1.2601285153611776,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,2.9631646773635083,0,0,0,0,0,0
0,0,0,1.8381920076982058e-4,0,0,0,0,0,0
0,0,0,0.15676005368286636,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.0036002619028641008,0,0,0,0,0,0
0,0,0,0.0910111676482418,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.12249784926283358,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.01734605675192766,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.01382476872609997,0,0,0,0,0,0
0,0,0,0.0716952253218684,0,0,0,0,0,0
0,0,0,0.09028885156840695,0,0,0,0,0,0
0,0,0,0.08850226645185522,0,0,0,0,0,0
0,0,0,0.09259480288267807,0,0,0,0,0,0
0,0,0,0.0605114240923028,0,0,0,0,0,0
0,0,0,0.022910317839374618,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.23057389861529315,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.7370707524349878,0,0,0,0,0,0
0,0,0,0.28043865229914444,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.002436790522058234,0,0,0,0,0,0
0,0,0,1.7120407122151262,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.01371594106144245,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.512772709794072,0,0,0,0,0,0
0,0,0,0.019734071184025783,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,2.75911152403671,0.8788951987583458,0,0,0,0,0,0
0,0,5.874332892925009,1.2605722234399894,0,0,0,0,0,0
0,0,0.007521984824474,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.01107384414613905,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,3.561987577412264,0.5558182470774742,0,0,0,0,0,0
0,0,0.02879783001291006,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.0019191920439012027,0,0,0,0,0,0
0,0,0,0.0020501031271588682,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,1.578970467779302,0,0,0,0,0,0
0,0,0,0.669103086485309,0,0,0,0,0,0
0,0,0,0.1270049403285454,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.012077938110032672,0,0,0,0,0,0
0,0,0.035937291237374144,22.222017481209143,0,0,0,0,0,0
0,0,0.3277611919401853,56.10177347650105,0,0,0,0,0,0
0,0,1.0000000000000409,79.1645842215484,0,0,0,0,0,0
0,0,0.509020494128734,32.85100725459799,0,0,0,0,0,0
0,0,0.015271358408415479,24.379702380339197,0,0,0,0,0,0
0,0,0.497920990693804,31.71885934344967,0,0,0,0,0,0
0,0,0.41480514014345493,14.815206964568302,0,0,0,0,0,0
0,0,0.1779216873836205,9.191645857483914,0,0,0,0,0,0
0,0,0.9999999999999568,30.367911201496934,0,0,0,0,0,0
0,0,3.559841393180456e-5,77.40349325659116,0,0,0,0,0,0
0,0,0,16.579913505189097,0,0,0,0,0,0
0,0,0,68.29667274958551,0,0,0,0,0,0
0,0,0,16.200277925331438,0,0,0,0,0,0
0,0,0.5997872405074013,59.46202823221856,0,0,0,0,0,0
0,0,0,31.092389792893645,0,0,0,0,0,0
0,0,0,52.37589909246736,0,0,0,0,0,0
0,0,0.5039042465473621,108.27076985067497,0,0,0,0,0,0
0,0,0,18.453403248994103,0,0,0,0,0,0
0,0,0,27.150263617886,0,0,0,0,0,0
0,0,0,0.39380379803288096,0,0,0,0,0,0
0,0,8.071394901600632e-5,0.9146072518204644,0,0,0,0,0,0
0,0,0,0.8946280235931,0,0,0,0,0,0
0,0,0,0.6171859514452533,0,0,0,0,0,0
0,0,0,0.28949659835549874,0,0,0,0,0,0
0,0,0,7.349827330004321,0,0,0,0,0,0
0,0,0,0.005416997208282499,0,0,0,0,0,0
0,0,0,1.3155482515216683,0,0,0,0,0,0
0,0,0,0.5369529301533527,0,0,0,0,0,0
0,0,0.00886534424315084,0.001269792565093207,0,0,0,0,0,0
0,0,0.6315923311143865,1.2260696856386606,0,0,0,0,0,0
0,0,0,0.010226798358887219,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.02067545803009168,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,51.47148695004843,0,0,0,0,0,0
0,0,17.900185889693187,167.16462372366829,0,0,0,0,0,0
0,0,0,129.74788118875966,0,0,0,0,0,0
0,0,0,83.59225672313069,0,0,0,0,0,0
0,0,0,27.66022823397465,0,0,0,0,0,0
0,0,0,28.499780600741012,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,12.33845135897782,439.02726177421505,0,0,0,0,0,0
0,0,20.48893227207674,556.0834484445305,0,0,0,0,0,0
0,0,0,66.40682360734732,0,0,0,0,0,0
0,0,0,53.356464813115956,0,0,0,0,0,0
0,0,2.1406781635860757,27.47822741525763,0,0,0,0,0,0
0,0,0.4100744136896966,45.82356163371414,0,0,0,0,0,0
0,0,0,49.497671571297694,0,0,0,0,0,0
0,0,0.04550879026181343,318.4948370774185,0,0,0,0,0,0
0,0,0,63.84819833380622,0,0,0,0,0,0
0,0,0,88.28906082146145,0,0,0,0,0,0
0,0,0,47.14870407636443,0,0,0,0,0,0
0,0,0,251.29859622239397,0,0,0,0,0,0
0,0,0,284.9522025843852,0,0,0,0,0,0
0,0,0,292.4306211201875,0,0,0,0,0,0
0,0,0,7.946577433928235,0,0,0,0,0,0
0,0,0,102.63647394371228,0,0,0,0,0,0
0,0,0,155.22522062036992,0,0,0,0,0,0
0,0,0,147.64418853352686,0,0,0,0,0,0
0,0,0,107.22342982044012,0,0,0,0,0,0
0,0,0,64.6730415391687,0,0,0,0,0,0
0,0,0,83.44463907248206,0,0,0,0,0,0
0,0,0,70.66573307277213,0,0,0,0,0,0
0,0,0,167.48158849215127,0,0,0,0,0,0
0,0,0,62.246765231184355,0,0,0,0,0,0
0,0,0,114.51410044285258,0,0,0,0,0,0
0,0,22.000000000001716,697.2602678879837,0,0,0,0,0,0
0,0,0.8039491503783152,314.5012472149272,0,0,0,0,0,0
0,0,0,19.8309497773907,0,0,0,0,0,0
0,0,0,112.00088857231957,0,0,0,0,0,0
0,0,0,43.051098374347326,0,0,0,0,0,0
0,0,0,33.23005747610449,0,0,0,0,0,0
0,0,0,227.53403730146502,0,0,0,0,0,0
0,0,0,145.90070384288015,0,0,0,0,0,0
0,0,0.8883761903013206,140.12507985884085,0,0,0,0,0,0
0,0,0,0.176854669149289,0,0,0,0,0,0
0,0,1.333095812445672,149.50575270629645,0,0,0,0,0,0
0,0,1.8150061037464587,127.48404292555618,0,0,0,0,0,0
0,0,0,41.73879806654042,0,0,0,0,0,0
0,0,0,52.27111273066549,0,0,0,0,0,0
0,0,1.4289542516220668,5.959852148848578,0,0,0,0,0,0
0,0,3.124248094629997,88.5930558450997,0,0,0,0,0,0
0,0,0,0.29410148608155123,0,0,0,0,0,0
0,0,0,72.85096945704738,0,0,0,0,0,0
0,0,0,126.46992071767441,0,0,0,0,0,0
0,0,0.20033760164022818,4.406375932176601,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,36.00281695586183,0,0,0,0,0,0
0,0,0,31.38705547241832,0,0,0,0,0,0
0,0,2.657461309939988,33.001078659288765,0,0,0,0,0,0
0,0,0,149.14287644694315,0,0,0,0,0,0
0,0,0,28.562501977665917,0,0,0,0,0,0
0,0,0,59.120093383288975,0,0,0,0,0,0
0,0,0,84.74811487887246,0,0,0,0,0,0
0,0,0,43.00432187366755,0,0,0,0,0,0
0,0,0,63.499160455803604,0,0,0,0,0,0
0,0,0,5.810338823515661,0,0,0,0,0,0
0,0,0,18.382476763876188,0,0,0,0,0,0
0,0,0,61.0384542243983,0,0,0,0,0,0
0,0,0,137.75724746099385,0,0,0,0,0,0
0,0,0,94.18126621283541,0,0,0,0,0,0
0,0,0,74.85218966879943,0,0,0,0,0,0
0,0,0,83.24709148974486,0,0,0,0,0,0
0,0,0,110.5575723042075,0,0,0,0,0,0
0,0,0,162.50550950398056,0,0,0,0,0,0
0,0,0,59.63844939029752,0,0,0,0,0,0
0,0,0,105.00459743848214,0,0,0,0,0,0
0,0,0,21.92732016233087,0,0,0,0,0,0
0,0,0,3.316729275264229,0,0,0,0,0,0
0,0,0,33.97703753268931,0,0,0,0,0,0
0,0,0,33.913024593274876,0,0,0,0,0,0
0,0,0,80.72781931269789,0,0,0,0,0,0
0,0,0,51.157695749424974,0,0,0,0,0,0
0,0,0,44.028921254146844,0,0,0,0,0,0
0,0,0,135.41684633222386,0,0,0,0,0,0
0,0,0,75.16389474042106,0,0,0,0,0,0
0,0,0,56.791649775059064,0,0,0,0,0,0
0,0,0,48.422361923632906,0,0,0,0,0,0
0,0,0,58.89697436496433,0,0,0,0,0,0
0,0,0,31.319705649321612,0,0,0,0,0,0
0,0,0,39.1209139936458,0,0,0,0,0,0
0,0,0,124.00514800311794,0,0,0,0,0,0
0,0,0,99.38609707933425,0,0,0,0,0,0
0,0,0,95.73124439243489,0,0,0,0,0,0
0,0,0,42.45751385155944,0,0,0,0,0,0
0,0,0,54.705567845496866,0,0,0,0,0,0
0,0,0,50.213515408746375,0,0,0,0,0,0
0,0,0,18.58512607384528,0,0,0,0,0,0
0,0,0,81.6772281089329,0,0,0,0,0,0
0,0,8.641115009788265,133.3924830339391,0,0,0,0,0,0
0,0,0,72.9654954502652,0,0,0,0,0,0
0,0,0,84.62205203297738,0,0,0,0,0,0
0,0,0.6978668233845818,74.26653611368836,0,0,0,0,0,0
0,0,0,0.5611490956306502,0,0,0,0,0,0
0,0,0,63.66929052412139,0,0,0,0,0,0
0,0,0,5.6487027991854895,0,0,0,0,0,0
0,0,0,28.014316631140975,0,0,0,0,0,0
0,0,0,55.48672193102939,0,0,0,0,0,0
0,0,0,0.4417305094527255,0,0,0,0,0,0
0,0,0,3.8132051473425324,0,0,0,0,0,0
0,0,2.369720662110127,124.46778392137786,0,0,0,0,0,0
