sa1_code_2016;Total
20505110408;0,00000000000000e+00
20505110409;1,82839694961579e-01
20505110410;0,00000000000000e+00
20505110411;0,00000000000000e+00
20505110412;1,06805234579493e+00
20505110413;2,45848555313995e+00
20505110414;8,82467896295925e-01
20505110415;2,02285780150111e+00
20505110416;2,95233153664424e-04
20601110501;1,57240364714189e+03
20601110502;1,97128559094056e+03
20601110503;1,35279796319382e+03
20601110504;3,39241676367719e+03
20601110505;1,73285574143116e+03
20601110506;2,62282178646497e+03
20601110507;2,25066183394359e+03
20601110508;3,52883928983366e+03
20601110509;2,27542980961903e+03
20601110510;2,78878200120748e+03
20601110512;3,54098301413356e+02
20601110514;5,76315075205396e+02
20601110515;4,84704284740653e+02
20601110516;3,74116674683924e+02
20601110517;3,63182575110621e+02
20601110518;3,86797420456374e+02
20601110519;1,38111627419274e+03
20601110520;5,46859014933542e+02
20601110521;2,65753010405309e+03
20601110522;1,38663865539286e+03
20601110523;1,66502044523737e+03
20601110524;2,30072939792163e+03
20601110525;1,55618237934895e+03
20601110526;1,09459014641772e+03
20601110527;5,04631395353038e+02
20601110528;6,01642665944719e+02
20601110529;2,00599348874316e+03
20601110530;2,00900028662408e+03
20601110531;1,31348063745823e+03
20601110532;1,89808689031982e+03
20601110533;1,42817757141854e+03
20601110534;1,27589132793505e+03
20601110535;2,74924116259065e+03
20601110536;1,31504035018947e+03
20601110537;2,17198481274218e+03
20601110538;1,64361443435849e+03
20601110539;1,08592828174456e+03
20601110540;7,70813354696215e+02
20601110541;1,25697935285662e+03
20601110542;1,56005778987479e+03
20601110543;1,61376999726984e+03
20601110545;1,22585810257105e+03
20601110546;1,69115079627739e+03
20601110547;2,29977158452319e+03
20601110548;2,95105747011981e+03
20601110549;2,32257882009492e+03
20601110550;1,40325310641214e+03
20601110551;2,41900744969165e+03
20601110552;8,46388761465241e+02
20601110553;2,78238924171261e+03
20601110554;8,81030020787847e+02
20601110555;1,52202309666320e+03
20601110556;1,43229598775884e+03
20601110557;4,97739741927396e+02
20601110558;2,34856474265886e+03
20601110559;1,02038243600816e+03
20601110601;1,42477372563774e+03
20601110602;2,92453402490707e+03
20601110603;1,63726722690998e+03
20601110604;2,66466975543830e+03
20601110605;2,40233892023612e+03
20601110606;1,86321084329780e+03
20601110607;2,70600273236035e+03
20601110608;1,10464457058654e+03
20601110609;2,74066362201111e+03
20601110610;3,79675700440788e+03
20601110611;2,43217283340926e+03
20601110612;2,54340700389226e+03
20601110613;1,57755437390024e+03
20601110614;1,33931136666802e+03
20601110615;4,78541530109051e+02
20601110616;1,68950093584160e+03
20601110617;8,20617932018693e+02
20601110618;2,07283413746268e+03
20601110619;2,72018242593834e+03
20601110701;2,28790665911629e+03
20601110702;1,62181133855666e+03
20601110703;1,09551920877071e+03
20601110704;1,64688623585616e+03
20601110705;1,04897541880897e+03
20601110706;1,07232630425900e+03
20601110707;8,11686860725835e+02
20601110708;1,52342646857059e+03
20601110709;1,47134839374362e+03
20601110710;9,60347449231995e+02
20601110711;5,48354746680179e+02
20601110712;4,52321051518857e+02
20601110713;1,41814160690834e+03
20601110714;1,45917834710535e+03
20601110715;4,32205063152471e+02
20601110716;5,11630154754292e+02
20601110717;1,34216375121812e+03
20601110718;2,83217678209005e+02
20601110719;5,03771748231152e+02
20601110720;1,25198571990002e+03
20601110721;1,43816290467079e+03
20601110722;3,53383682503805e+02
20601110723;5,58730032562838e+02
20601110724;1,95026374365149e+03
20601110725;7,17517175927274e+02
20601110726;2,28673092675572e+03
20601110727;4,41939334311085e+02
20601110728;1,52343424825186e+03
20601110729;1,64314622237760e+03
20601110730;1,78042872878749e+03
20601110731;3,27700478525117e+02
20601110801;1,98483684673892e+03
20601110802;2,79302243782737e+03
20601110803;2,00177780095090e+03
20601110804;7,93519610959627e+02
20601110805;8,27762686565099e+02
20601110806;1,34900241798843e+03
20601110807;1,14083437274576e+03
20601110808;1,10573916990996e+03
20601110809;1,03161173563456e+03
20601110810;1,01364662753040e+03
20601110811;5,32785512919899e+02
20601110812;7,37139440477425e+02
20601110813;2,99534559467255e+02
20601110814;1,03167635143768e+02
20601110815;1,61422816387535e+03
20601110816;1,39172768886529e+03
20601110817;1,47754024272974e+03
20601110818;5,12685877539719e+02
20601110819;1,03072802384284e+03
20601110820;2,20783029526907e+03
20601110821;2,11371032231239e+03
20601110822;8,01389707580310e+02
20601110823;8,60316401198063e+02
20601110824;3,62879883045855e+02
20601110825;1,08316045885171e+03
20601110826;3,34725281557377e+02
20601110827;1,41486974636864e+03
20601110828;5,28278480856182e+02
20601110829;3,53357017256622e+02
20601110830;3,17463124870857e+02
20601110831;2,87768105802756e+02
20601110832;2,22510081870222e+03
20601110833;1,22813594709998e+03
20601110834;6,84553951299153e+02
20601110835;4,26261631037257e+02
20601110836;1,84465903232776e+03
20601110837;1,54583914800584e+03
20601110838;1,46281748899102e+03
20601110839;1,21042109345809e+03
20601110840;1,15955175606468e+03
20601110841;1,95572342358504e+03
20601110842;3,01055450853963e+03
20601110843;1,62968332174927e+03
20601110844;1,22243736754528e+03
20601110845;1,48969975865077e+03
20601110846;1,74256324711025e+03
20601110847;1,73692779588127e+03
20601110848;7,37702456946338e+02
20601110849;5,40162015740289e+02
20601110850;5,97967034806218e+02
20601110851;1,39379455817355e+03
20601110852;1,97137729968260e+03
20601110853;9,29934495587379e+02
20601110854;1,69528143880670e+03
20601110855;4,41971361960308e+02
20601110856;3,73061223689226e+02
20601110857;2,71811537205810e+01
20601110858;5,53525761072152e+02
20601110859;2,02440191560975e+03
20601110860;2,19172195493094e+03
20601110901;1,74867066530756e+03
20601110902;1,04361806197023e+03
20601110903;1,47171251211874e+03
20601110904;9,56970374684923e+02
20601110905;1,60697116570581e+03
20601110906;1,05384421947989e+03
20601110907;1,13377619802942e+03
20601110908;3,64227673492976e+02
20601110909;4,08512252619988e+02
20601110910;2,53315873964611e+02
20601110911;4,94260158409341e+02
20601110912;6,14733599426836e+02
20601110913;5,88413603852466e+02
20601110914;3,08576598293055e+02
20601110915;1,79089092714098e+02
20601110916;2,18593205711894e+02
20601110917;2,36636246892941e+02
20601110918;2,65309568291402e+02
20601110919;6,17231343241519e+02
20601110920;1,04358445765232e+03
20601110921;1,32266943160595e+03
20601110922;1,73463897665191e+03
20601110923;2,54981817070050e+02
20601110924;2,06344244445583e+02
20602111001;4,38839790675457e+02
20602111002;5,55737853381829e+02
20602111003;5,59253505850806e+02
20602111004;5,79536425788601e+02
20602111005;7,84554542888426e+02
20602111006;1,08599958070168e+03
20602111007;1,40667583753927e+03
20602111008;9,08530741996442e+02
20602111009;7,56246339208108e+02
20602111010;1,10468146658078e+03
20602111011;4,97600211792909e+02
20602111012;4,75925901433414e+02
20602111013;1,05549851399238e+03
20602111014;8,31369806529951e+02
20602111015;5,98111042542381e+02
20602111016;4,45177282006274e+02
20602111017;5,49746748088316e+02
20602111018;5,04899776155386e+02
20602111019;4,28533314066082e+02
20602111020;3,28133922766223e+02
20602111021;6,35951563202431e+02
20602111022;1,21907939887501e+03
20602111101;4,09616664370885e+01
20602111102;1,86189325679671e+03
20602111103;1,38732582287348e+03
20602111104;1,46612352236528e+03
20602111105;1,04220441126242e+03
20602111106;1,41639699740922e+03
20602111107;1,93012849905436e+03
20602111108;2,17521103946346e+03
20602111109;1,46017181230827e+03
20602111110;1,33665748663862e+03
20602111111;1,14313987093503e+03
20602111112;9,42047837987219e+02
20602111113;3,18558323611585e+03
20602111114;2,16358651884723e+03
20602111115;2,05844092356140e+03
20602111116;1,49929779610756e+03
20602111117;1,57826343202251e+03
20602111118;1,62390410133346e+03
20602111119;1,72992703415124e+03
20602111120;3,12268884208819e+03
20602111121;2,25990607379856e+03
20602111122;2,63951993653246e+03
20602111123;8,32076392736487e+02
20602111124;6,53557808256004e+02
20602111125;1,73541250916797e+03
20602111126;1,44263154405594e+03
20602111127;5,91160411635060e+02
20602111128;1,43302603586023e+03
20602111129;1,63147506471304e+03
20602111130;1,20432033398746e+03
20602111131;1,61805296137585e+03
20602111132;1,36552278280077e+03
20602111133;1,53132294579079e+03
20602111134;1,02620238800668e+03
20602111135;1,81645492019586e+03
20602111136;1,75598345952495e+03
20602111137;6,91521166310693e+02
20602111138;7,27204058590720e+02
20602111139;1,71540069545053e+03
20602111140;1,79070304705770e+03
20602111141;1,68405801455770e+03
20602111142;1,55037333141405e+03
20602111143;1,26617012687419e+03
20602111144;1,46596321063375e+03
20602111145;1,77084035535576e+03
20602111146;9,26651960249991e+02
20602111147;6,73832781894806e+02
20602111148;1,11147194815839e+03
20602111149;1,77291948496747e+03
20602111150;1,62850619242768e+03
20602111151;2,12446743047432e+03
20602111152;1,78475669469858e+03
20602111153;2,48236111007370e+02
20602111201;3,95640015330469e+02
20602111202;1,20174861899703e+03
20602111203;1,42245022877312e+03
20602111204;2,11351303867314e+03
20602111205;1,15477655093503e+03
20602111206;1,15415722770600e+03
20602111207;1,53428784164223e+03
20602111208;1,18487127639871e+03
20602111209;1,67723825957546e+03
20602111210;1,18245434642924e+03
20602111211;2,02997940127764e+03
20602111212;4,95382692717125e+02
20602111213;3,15305062610440e+02
20602111214;4,75720791855146e+02
20602111215;7,88509263533944e+02
20602111216;9,93465256441802e+02
20602111217;1,04313986587231e+03
20602111218;2,26213118505884e+03
20602111219;1,73316704636724e+03
20602111220;1,97064402526333e+03
20602111221;2,68890537620297e+02
20602111222;1,46371952534474e+02
20602111223;2,57472990116197e+02
20602111224;4,20829462011071e+02
20602111225;1,39137504600962e+03
20602111226;8,17984644495923e+02
20602111227;1,18449850864691e+03
20602111228;3,11719497113348e+02
20602111229;1,39201522106604e+03
20602111230;9,25669800171907e+02
20602111231;1,02516705432566e+03
20602111232;1,07192218552406e+03
20602111233;9,81109787116782e+02
20602111234;1,35843846362607e+03
20602111235;1,75529944165870e+03
20602111236;7,97335596448833e+02
20602111237;1,62949793486759e+03
20602111238;1,32548551025908e+03
20602111239;1,91289184284985e+03
20602111240;6,86930714528850e+02
20602111241;8,93889360891464e+02
20602111242;1,43742062853462e+03
20603111301;2,22568299563083e+02
20603111302;1,46212062033665e+03
20603111303;1,15863196673520e+03
20603111304;9,77798665447212e+02
20603111305;5,73946057674853e+02
20603111306;2,55982796781111e+02
20603111307;3,49553489394345e+02
20603111308;1,35309750204845e+03
20603111309;1,03384220513371e+03
20603111310;1,97331843178304e+03
20603111311;1,88956597774348e+03
20603111312;1,75490244540592e+03
20603111313;2,11531332367712e+03
20603111314;1,95899006568450e+03
20603111315;1,82976509448964e+03
20603111316;1,61890863872363e+03
20603111317;1,60526674349387e+03
20603111318;1,40958583049222e+03
20603111319;1,18446969819466e+03
20603111320;1,31086450455622e+03
20603111321;1,18129908454403e+03
20603111322;2,53560581597409e+03
20603111323;1,93805757880750e+03
20603111324;1,69414282510552e+03
20603111325;1,36894238159576e+03
20603111326;2,00120604984283e+03
20603111327;1,26080702718065e+03
20603111328;1,39515245342062e+03
20603111329;1,93018432118465e+02
20603111330;1,41295098065398e+03
20603111331;9,11410336205861e+02
20603111332;8,80272114043331e+02
20603111401;2,32963952113496e+03
20603111402;1,14392199679985e+03
20603111403;1,06565907963670e+03
20603111404;9,71901882704843e+02
20603111405;9,15089528490559e+02
20603111406;3,03916809982682e+02
20603111407;4,62627339989150e+02
20603111408;2,56531350177952e+02
20603111409;6,16115826226563e+02
20603111410;7,69303549562982e+02
20603111411;9,73037581275504e+02
20603111412;9,33822486016513e+02
20603111413;2,71174982154654e+02
20603111414;1,12009198149733e+02
20603111415;3,18023408355969e+02
20603111416;5,79486288755618e+02
20603111417;8,09678264812037e+02
20603111418;1,18403491245919e+03
20603111419;3,51589358643278e+02
20603111420;8,18457590239119e+02
20603111421;7,57701294008980e+02
20603111422;7,88375599903357e+02
20603111423;1,02455529282108e+03
20603111424;1,17091019302078e+03
20603111425;1,04351695461541e+03
20603111426;8,38393940363307e+02
20603111427;1,10840381539744e+03
20603111428;9,15484011979132e+02
20603111429;5,21440767917835e+02
20603111430;4,39537547196755e+02
20603111431;3,48777686450102e+03
20603111432;3,34920453465763e+03
20603111433;1,94051678959960e+03
20603111434;7,58037023459435e+02
20603111435;6,62012579488668e+02
20603111436;7,37893646785912e+02
20603111437;1,47152764864399e+03
20603111438;1,19449636413275e+03
20603111439;1,35580970437166e+03
20603111440;1,10405831752615e+03
20603111441;1,28374665874992e+03
20603111442;2,43377229081057e+02
20603111443;1,76891939950590e+03
20603111444;1,96658496824457e+03
20603111445;8,80717058714905e+02
20603111446;1,40462922376080e+03
20603111447;1,75345190711614e+02
20603111448;1,32628623316255e+03
20603111449;1,62611913978498e+03
20603111450;2,31667042451437e+03
20603111451;3,60216542484321e+03
20603111452;1,71303708501342e+03
20603111453;5,89177280586857e+02
20603111454;3,38217387506336e+02
20603111455;2,25036980821837e+03
20603111456;1,36685720483925e+03
20603111457;6,14279717632047e+02
20603111458;3,90753943874458e+02
20603111459;3,46383925646213e+02
20603111460;7,75168857507120e+02
20603111461;5,20335912957395e+02
20603111501;8,18556159497281e+02
20603111502;1,26718337716117e+03
20603111503;6,92944608983376e+02
20603111504;1,31414409408364e+03
20603111505;1,52239033609409e+03
20603111506;2,67069239102456e+03
20603111507;1,71221649882068e+03
20603111508;1,55844455227721e+03
20603111509;4,96896127247670e+02
20603111510;6,20141257172971e+02
20603111511;3,58687267698823e+02
20603111512;1,47230372718214e+03
20603111513;1,45835796975825e+03
20603111514;1,25844748272365e+03
20603111515;1,09681994171932e+03
20603111516;1,44224256459994e+03
20603111518;2,15988237847197e+03
20603111519;2,46265108114261e+03
20603111520;2,16393949106973e+03
20603111521;2,17553786695551e+03
20603111522;1,57310459211066e+03
20603111523;1,44315063195020e+03
20603111524;1,00025886232734e+03
20603111601;1,00370423913899e+03
20603111602;1,64836136853236e+03
20603111603;1,83159650981076e+03
20603111604;6,02209164711542e+02
20603111605;4,42359852618225e+03
20603111606;8,79173607507489e+02
20603111607;5,45133733738554e+02
20603111608;5,29834708025914e+02
20603111609;8,16823269915314e+02
20603111610;3,77164152954212e+02
20603111611;6,42430006582810e+02
20603111612;1,60215315415018e+03
20603111613;1,13229454011092e+03
20603111614;2,13663533145420e+03
20603111615;9,29418611431767e+02
20603111616;1,89733013359763e+03
20603111617;4,50182911399377e+02
20603111618;1,70242924756526e+03
20603111619;1,32258597814885e+03
20603111620;1,00269262105264e+03
20603111621;1,57364464608532e+03
20603111622;1,02087315044953e+03
20603111623;3,46552346066027e+03
20603111624;4,61896418627601e+03
20603111625;2,92004478537508e+03
20603111626;2,39046641663137e+03
20603111627;4,85601983492927e+02
20603111628;3,52486013161322e+03
20603111629;1,31303100747228e+03
20603111630;8,79846204475711e+02
20603111631;7,50568232596773e+02
20603111632;8,50344641627882e+02
20604111701;3,00804518190752e+03
20604111702;3,70001659465588e+03
20604111703;3,86275857648404e+03
20604111704;5,54550451400096e+03
20604111705;3,99385477427393e+03
20604111706;6,21864853026474e+03
20604111707;1,04064813835097e+04
20604111708;8,21162894200679e+03
20604111709;5,76390586484736e+03
20604111710;1,20221450725523e+04
20604111711;1,48220521498110e+03
20604111712;2,10304836316083e+03
20604111713;2,33828323579233e+03
20604111714;2,33727797107735e+03
20604111715;2,35410731552510e+03
20604111716;2,62688012699678e+03
20604111717;2,16544554186427e+03
20604111718;3,06170005989454e+03
20604111719;2,89534558835381e+03
20604111720;2,30144047299596e+03
20604111721;2,62631753726274e+03
20604111722;3,68171223304484e+03
20604111723;3,35999062478605e+03
20604111724;4,88908806448243e+03
20604111725;3,12769222127170e+03
20604111726;6,73354466519641e+03
20604111727;8,35570161066498e+03
20604111728;8,04199533895420e+03
20604111729;7,40779693238767e+03
20604111731;1,07966532402672e+04
20604111733;8,75915439005230e+03
20604111734;3,76244705457769e+03
20604111735;9,21392495847599e+03
20604111736;6,67612855541913e+03
20604111801;1,11835735315869e+03
20604111802;8,89557364709561e+02
20604111804;1,08205072312634e+04
20604111805;3,72172000203060e+03
20604111806;3,14102093760039e+03
20604111807;3,10037135877380e+03
20604111808;2,81682098949022e+03
20604111809;1,57583214441524e+03
20604111810;6,43757858136537e+03
20604111811;8,39189798743474e+03
20604111812;4,34913098486467e+03
20604111813;2,78424924176329e+03
20604111814;1,14525454428805e+03
20604111815;8,78637173720088e+03
20604111816;8,69418456996914e+03
20604111901;5,56830126693631e+03
20604111902;3,22817831861807e+03
20604111903;2,48901841920825e+03
20604111904;3,39503061411743e+03
20604111905;2,83792827701088e+03
20604111906;2,35836922445237e+03
20604111907;2,44347903736564e+03
20604111908;2,03435828624542e+03
20604111909;3,03006268516077e+03
20604111910;8,39286993265285e+03
20604111911;3,98686488068744e+03
20604111912;3,24930948694013e+03
20604111913;3,52678709789245e+03
20604111914;2,33705651287131e+03
20604111915;2,65641730787658e+03
20604112001;3,89485892335824e+02
20604112101;7,03401279946769e+02
20604112102;1,14490514192477e+03
20604112103;1,25085367756784e+03
20604112104;1,70307645576108e+03
20604112105;1,49953617804013e+03
20604112106;1,25117593188002e+03
20604112108;7,24225973906970e+02
20604112109;1,00535171056631e+03
20604112110;1,37352892865448e+03
20604112111;1,51718909812091e+03
20604112112;1,33341464612734e+03
20604112113;1,41117960191980e+03
20604112114;1,29006831816010e+03
20604112115;9,73568679421864e+02
20604112116;1,34714165575387e+03
20604112118;1,32784402968190e+03
20604112119;8,50155981059116e+02
20604112121;1,29664284539788e+02
20604112122;2,52843344645343e+02
20604112123;8,13393525293521e+02
20604112124;1,01392967871247e+03
20604112125;1,31905555806681e+03
20604112126;1,10032961300448e+02
20604112127;1,42804841353308e+03
20604112128;1,15331951123555e+03
20604112129;7,63415662264146e+01
20604112202;1,73404203497395e+04
20604112203;1,17189429010036e+04
20604112204;9,58929738357999e+03
20604112205;1,53519435216461e+04
20604112206;1,42984087147002e+04
20604112209;2,68069908893464e+04
20604112210;2,29514684750372e+04
20604112211;1,33439461255642e+04
20604112212;2,54306663808428e+04
20604112213;2,84423273024137e+04
20604112214;2,52616788747814e+04
20604112215;2,04283194821455e+04
20604112216;1,74156665032062e+04
20604112217;1,33510973902402e+04
20604112218;2,02743725430637e+04
20604112219;1,07583125212413e+04
20604112221;1,26435851877615e+04
20604112222;1,39648464950676e+04
20604112223;1,62163820758975e+04
20604112224;1,56537502481018e+04
20604112225;2,22157927101442e+04
20604112229;8,37327509797455e+03
20604112230;1,08987581585725e+04
20604112231;1,19443932547161e+04
20604112232;1,02924193601685e+04
20604112233;9,65544620014794e+03
20604112234;9,23420038014977e+03
20604112235;1,39305674741988e+04
20604112236;1,68031377102864e+04
20604112237;8,34368442035347e+03
20604112238;1,44413820969656e+04
20604112239;1,12148091140647e+04
20604112240;2,14402644877920e+04
20604112241;1,68351932850315e+04
20604112242;1,97821462236593e+04
20604112243;2,02987065573004e+04
20604112244;1,33811320005007e+04
20604112245;1,91410251530025e+04
20604112246;1,30909425073058e+04
20604112247;1,79774750879716e+04
20604112248;9,02448214900931e+03
20604112249;1,63578043808142e+04
20604112302;3,63445821197667e+03
20604112303;4,97410445272485e+03
20604112304;3,04606010383914e+03
20604112305;2,23906245772648e+03
20604112306;2,67377081754578e+03
20604112307;2,12079857711651e+03
20604112308;2,22320528146446e+03
20604112309;2,95632749798131e+03
20604112310;2,56643388448028e+03
20604112311;2,91090632662513e+03
20604112312;3,51341216206132e+03
20604112313;6,58013071223897e+03
20604112314;5,85516707263149e+03
20604112315;6,99056061456829e+03
20604112316;2,81831982245297e+03
20604112317;1,46873594587060e+03
20604112318;2,69916838851213e+03
20604112319;2,87787050476955e+03
20604112320;1,77936911870002e+03
20604112321;2,08086097485585e+03
20604112322;1,95111679107402e+03
20604112323;2,53194309108191e+03
20604112324;1,33916023385317e+03
20604112325;2,45369573879177e+03
20604112326;1,17399470618344e+03
20604112327;4,67232431269838e+03
20604112328;4,28809202021327e+03
20604112329;2,78747980005134e+03
20604112330;2,24354337362579e+03
20604112331;3,07493584235509e+03
20604112332;3,17708247024845e+03
20604112333;4,63693320417360e+03
20604112334;3,32920283002213e+03
20604112335;3,27396982341192e+03
20604112336;4,76829682501292e+03
20604112337;1,08055850591763e+03
20604112338;1,91826008722100e+03
20604112339;7,22706575554743e+03
20604112340;3,84940829750427e+03
20604112401;8,88144578222003e+02
20604112402;1,31174339590762e+03
20604112403;1,24475042546931e+03
20604112404;1,33621114117247e+03
20604112406;2,28291922654679e+03
20604112407;2,75291548860665e+03
20604112409;7,96804391007411e+02
20604112410;1,32649439765463e+03
20604112411;4,15857206056784e+03
20604112412;1,62291395570739e+03
20604112413;1,95361366691090e+03
20604112414;2,27293492834775e+02
20604112415;1,74626031629708e+03
20604112416;5,45303921557541e+02
20604112417;1,99065501982671e+03
20604112418;3,73377869900571e+02
20604112501;2,67612972558285e+03
20604112502;3,67123685513215e+03
20604112503;1,68635280860925e+03
20604112504;2,13888115278118e+03
20604112505;3,85624593601228e+03
20604112506;4,24350834381450e+03
20604112507;3,25557892592526e+03
20604112508;6,49830797190278e+03
20604112509;1,69700298365401e+03
20604112510;1,06735345768408e+03
20604112511;8,27696410173354e+02
20604112512;2,87361477741467e+03
20604112513;2,24029561781998e+03
20604112514;2,74943201807542e+03
20604112602;3,69044360169009e+03
20604112603;3,94648024011267e+03
20604112604;6,89687333866560e+03
20604112605;5,51873857966356e+03
20604112606;4,74205867739160e+03
20604112609;6,70579142730355e+03
20604112610;1,08432023440876e+04
20604112611;7,80781208821391e+03
20604112612;8,09641123514205e+03
20604112613;4,16086444661868e+03
20604112614;4,68274559615701e+03
20604112615;2,67318961610998e+03
20604112616;2,05585342659529e+03
20604112617;1,78989129951319e+03
20604112618;3,22387974906463e+03
20604112619;3,28086458697494e+03
20604112620;3,11528859565489e+03
20604112622;2,68418307260266e+03
20604112623;6,17267394604126e+03
20604112624;3,19324197056820e+03
20604112625;5,64686979390622e+03
20604112626;2,28967238935394e+03
20604112627;5,12008994977204e+03
20604112628;3,89677959596408e+03
20604112629;5,09138989428230e+03
20604112630;4,45511112371407e+03
20604112631;4,29896443502786e+03
20604112632;5,26683713689987e+03
20604112633;4,62718190750816e+03
20604112634;5,29131612441148e+03
20604112635;4,13823232947100e+03
20604112701;1,49122666284757e+02
20604112702;1,01401623598436e+03
20605112801;1,03697026789065e+03
20605112802;1,11250584435900e+03
20605112803;1,27164658045864e+03
20605112804;1,44470027451926e+03
20605112805;1,79612891433726e+03
20605112806;4,89936014630131e+03
20605112807;7,16397144668846e+02
20605112808;7,10847847134136e+02
20605112809;6,46021180582597e+02
20605112810;3,09375989434538e+02
20605112811;7,81401308960389e+02
20605112812;1,44983783012513e+03
20605112813;1,31699360889811e+03
20605112814;2,17847198581474e+03
20605112815;2,09828378220062e+03
20605112816;4,65395345374481e+02
20605112817;1,08843536228459e+03
20605112818;1,60890564189678e+03
20605112819;2,24292674030513e+03
20605112820;7,68076063885733e+02
20605112821;1,04739848001896e+03
20605112822;1,13376236689832e+03
20605112823;9,03631494845734e+02
20605112824;1,56227389820543e+03
20605112825;1,39441031639892e+03
20605112826;1,47102221914770e+03
20605112827;3,48792405354621e+03
20605112828;3,01334208382125e+03
20605112830;6,88364040645427e+03
20605112831;8,23226600193039e+03
20605112832;8,60449449730364e+02
20605112833;2,64330496865921e+03
20605112834;3,10040815713192e+03
20605112835;3,14036166408329e+03
20605112901;1,01495685981697e+03
20605112902;1,13540078425352e+03
20605112903;1,39719738969312e+03
20605112904;1,29340482243574e+03
20605112905;5,65788067747486e+02
20605112906;1,62544144345776e+03
20605112907;4,77430567836563e+02
20605112908;8,32506576572113e+02
20605112909;9,56811450218115e+02
20605112910;1,73565242146340e+03
20605112911;1,42942431250468e+03
20605112912;8,63795509295339e+02
20605112913;1,88301702510135e+03
20605112914;1,28658661292142e+03
20605112915;6,72961181792891e+02
20605112916;1,45212860176420e+03
20605112917;1,78200558194268e+02
20605112918;5,47666143917582e+02
20605112919;6,09314635402568e+02
20605112920;7,63760587132327e+02
20605112921;1,05874642317123e+03
20605112922;1,18803151622760e+03
20605112923;1,03065618074090e+03
20605112924;7,81648568126994e+02
20605112925;6,48998289045264e+02
20605112926;8,52975002264904e+02
20605112927;6,28721475835254e+02
20605112928;5,45332664919267e+02
20605112929;6,66823272957424e+02
20605112930;7,42984043797737e+02
20605112931;1,01815737710663e+03
20605112932;1,25532435520210e+03
20605112933;1,02457939208752e+03
20605112934;1,68881552672415e+03
20605112935;1,39789409331122e+03
20605112936;1,50236618114996e+03
20605112937;1,02479158821425e+03
20605112938;8,65400390897459e+02
20605112939;1,41992337849928e+03
20605112940;1,25086825121607e+03
20605113001;5,29435463753679e+02
20605113002;1,29431837311509e+03
20605113003;1,43824885891740e+03
20605113004;8,93813351677095e+02
20605113005;9,19130394724226e+02
20605113006;1,26110877362224e+03
20605113007;6,23082570060210e+02
20605113008;8,57679424440268e+02
20605113009;6,93669985881248e+02
20605113010;3,00127026267159e+02
20605113011;1,12372014226868e+03
20605113012;1,00602393261712e+03
20605113013;8,55400611247351e+02
20605113014;6,43010326515207e+02
20605113015;2,60329197063679e+02
20605113016;2,18265332833642e+02
20605113017;3,67457028602202e+02
20605113019;1,22647669378137e+03
20605113020;1,17095272123353e+03
20605113021;9,90395929718320e+02
20605113022;1,21933518270102e+02
20605113023;1,30159898067205e+03
20605113024;1,28943722306446e+03
20605113025;4,30769291753736e+02
20605113026;9,89797150819694e+01
20605113027;6,16381167401420e+02
20605113028;2,89191511463674e+02
20605113029;3,39988042269864e+02
20605113032;1,00612706190940e+03
20605113033;2,19212769091586e+02
20605113034;5,26621627932087e+02
20605113035;8,04119262507029e+02
20605113036;4,62841724012617e+02
20605113037;8,96351352748066e+02
20605113038;1,45492508622041e+02
20605113039;5,69099357013404e+02
20605113101;4,79760942566494e+02
20605113102;2,16151920030017e+02
20605113201;2,98467759235606e+03
20605113202;3,15323527014400e+03
20605113203;2,38955103126192e+03
20605113204;2,60501075657760e+03
20605113206;1,37849889952172e+03
20605113207;7,35367396526100e+02
20605113208;2,66997545752260e+02
20605113209;3,86477140107119e+02
20605113210;8,92307511385244e+02
20605113211;1,86153090933724e+03
20605113212;2,07125958057495e+03
20605113213;2,22520348591386e+03
20605113214;1,58164244811395e+03
20605113215;8,95217939215861e+02
20605113217;8,53769961522454e+03
20605113218;6,69622524036504e+03
20605113219;9,03250315876856e+03
20605113220;7,71687490592178e+03
20605113221;8,99619264165539e+03
20605113222;5,10248179913980e+03
20605113223;2,10487695966166e+03
20605113224;1,34268033581572e+03
20605113225;2,73235364877146e+03
20605113226;2,23092729862678e+03
20605113227;3,19739268126454e+03
20605113228;1,76344991564582e+03
20605113229;1,84633039618165e+03
20605113230;6,48717238087839e+03
20605113301;3,63673380723841e+03
20605113302;2,98872279550587e+03
20605113303;1,85174024347047e+03
20605113304;1,87239022236815e+03
20605113305;2,26482310290208e+03
20605113306;1,40907485729444e+03
20605113307;1,40520946651345e+03
20605113308;2,61820144718306e+03
20605113309;1,97302470825428e+03
20605113310;1,40210601791806e+03
20605113311;1,59856550328159e+03
20605113312;3,26293126657592e+03
20605113313;4,21341320388370e+03
20605113314;2,15480451613928e+03
20605113315;1,87274372290355e+03
20605113316;3,85103667525245e+03
20605113317;3,62901910639438e+03
20605113318;4,05760321898086e+03
20605113319;2,18738643013953e+03
20605113320;1,36799927291284e+03
20605113321;1,84927315609690e+03
20605113322;3,32299645643541e+03
20605113323;1,89505924182510e+03
20605113324;1,18181932022279e+03
20605113325;3,55290291046587e+02
20605113326;2,47091775260328e+03
20605113327;2,88254030263377e+03
20605113328;2,69084498646571e+03
20605113329;1,62712816815898e+03
20605113330;2,80152576319938e+03
20605113331;2,54267724536392e+03
20605113332;2,18070583038040e+03
20605113333;1,10377675169844e+03
20605113334;4,38641808565504e+03
20605113335;3,05954837100839e+03
